,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
10357,J. Řezníček,30,Czech Republic,65,65,Viktoria Plzeň,525000.0,1000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2017",2020,182.88,82.08616780045352,68.0,1200000.0,0.0,0,2,2,64.0,37.75,11.6,54.25,62.14285714285714,58.83333333333334,62.0,72.0,56.0
10365,E. Sabbi,20,United States,65,76,Hobro IK,950000.0,2000.0,1.0,4.0,4.0,1.0,ST,"Aug 25, 2017",2021,177.8,69.84126984126982,44.0,1400000.0,0.0,11,2,2,69.0,19.75,10.4,45.75,73.71428571428571,53.16666666666666,57.5,89.5,55.0
10384,R. Tarifeño,21,Chile,65,76,Audax Italiano,950000.0,1000.0,1.0,3.0,3.0,1.0,ST,,"Dec 31, 2018",170.18,64.85260770975057,30.0,,0.0,11,2,2,66.0,24.75,9.0,58.75,61.14285714285714,58.33333333333334,60.0,80.0,39.0
10385,Bruno Gomes,21,Brazil,65,75,CD Aves,875000.0,3000.0,1.0,2.0,3.0,2.0,ST,"Aug 31, 2017",2020,182.88,74.82993197278911,45.0,2000000.0,0.0,10,2,1,63.5,18.25,11.0,50.75,60.14285714285714,61.0,61.5,73.5,59.0
10399,Evandro,30,Brazil,65,65,FC Seoul,525000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jan 5, 2018",2021,185.42,78.91156462585032,53.0,656000.0,0.0,0,2,1,65.0,24.75,10.6,47.25,68.14285714285714,59.0,57.5,74.0,64.0
10400,G. Castillejos,32,Argentina,65,65,San Martín de San Juan,425000.0,4000.0,1.0,3.0,2.0,2.0,ST,"Jul 23, 2018",2019,187.96,87.98185941043086,52.0,616000.0,0.0,0,3,2,59.5,25.5,11.4,48.5,57.57142857142857,58.66666666666666,60.5,53.5,70.0
10402,K. van Veen,27,Netherlands,65,66,Northampton Town,625000.0,5000.0,1.0,4.0,3.0,1.0,ST,"Jan 30, 2018",2020,185.42,89.79591836734693,47.0,1100000.0,0.0,1,2,1,64.5,19.75,15.6,48.5,63.85714285714285,66.66666666666667,61.0,52.5,62.0
10406,F. Palacios Martínez,23,Spain,65,71,1. FC Nürnberg,750000.0,6000.0,1.0,3.0,4.0,1.0,ST,"Jan 8, 2018",2021,170.18,64.85260770975057,51.0,1500000.0,0.0,6,2,2,73.5,29.25,10.6,56.75,66.0,59.66666666666666,66.0,73.0,43.0
10414,F. Fydriszewski,25,Argentina,65,70,Newell's Old Boys,725000.0,5000.0,1.0,3.0,2.0,2.0,ST,"Jun 1, 2014",2019,185.42,78.0045351473923,54.0,1100000.0,0.0,5,2,2,69.5,27.5,9.2,46.0,57.14285714285714,55.16666666666666,54.5,52.0,62.0
10426,Ronan,23,Brazil,65,71,Rio Ave FC,750000.0,3000.0,1.0,2.0,2.0,1.0,ST,"Jan 19, 2016",2020,195.58,88.8888888888889,57.0,1700000.0,0.0,6,3,1,63.0,20.75,11.0,46.25,52.57142857142857,56.0,57.5,31.0,74.0
10432,I. Openda,18,Belgium,65,81,Club Brugge KV,1100000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2016",2022,175.26,74.82993197278911,33.0,2400000.0,0.0,16,2,1,61.5,20.0,9.6,45.5,60.42857142857143,51.5,61.0,87.5,56.0
10434,J. Jervis,26,England,65,66,AFC Wimbledon,650000.0,3000.0,1.0,3.0,3.0,1.0,ST,,"Jun 30, 2019",190.5,82.08616780045352,55.0,,0.0,1,2,2,64.0,29.25,10.8,49.5,65.71428571428571,51.66666666666666,57.0,87.0,61.0
10437,Raul Asencio,20,Spain,65,78,Benevento,1100000.0,4000.0,1.0,3.0,2.0,1.0,ST,,"Jun 30, 2019",187.96,78.0045351473923,42.0,,0.0,13,3,2,61.5,19.25,9.0,48.0,63.28571428571429,53.66666666666666,58.0,71.5,68.0
10442,Erik Expósito,22,Spain,65,75,Córdoba CF,875000.0,3000.0,1.0,3.0,2.0,2.0,ST,,"Jun 30, 2019",182.88,78.0045351473923,25.0,,1.0,10,3,2,63.5,25.0,9.4,44.75,61.85714285714285,53.16666666666666,55.5,62.0,67.0
10443,J. Donisa,24,France,65,71,Red Star FC,750000.0,2000.0,1.0,3.0,3.0,2.0,ST,"Jul 6, 2018",2019,182.88,76.19047619047619,30.0,1500000.0,0.0,6,3,2,64.5,34.25,10.0,59.25,60.28571428571429,62.0,66.0,73.5,59.0
10458,R. Salinas,31,Argentina,65,65,Vélez Sarsfield,475000.0,4000.0,1.0,3.0,2.0,1.0,ST,"Jan 18, 2018",2020,190.5,81.17913832199547,63.0,713000.0,1.0,0,2,2,62.5,30.0,10.0,46.0,60.714285714285715,55.0,56.0,45.5,69.0
10465,C. Chaplin,21,England,65,75,Coventry City,875000.0,3000.0,1.0,3.0,3.0,2.0,ST,,"Jan 1, 2019",167.64,68.93424036281178,45.0,,1.0,10,3,2,61.5,32.0,13.0,52.5,71.42857142857143,60.66666666666666,58.0,82.5,50.0
10471,K. Grant,20,England,65,78,Charlton Athletic,1100000.0,3000.0,1.0,3.0,3.0,2.0,ST,"Jul 1, 2014",2019,182.88,69.84126984126982,35.0,2500000.0,0.0,13,3,2,63.5,31.25,12.6,43.25,63.85714285714285,52.5,58.5,87.0,53.0
10473,Hwang Il Soo,30,Korea Republic,65,65,Ulsan Hyundai FC,525000.0,3000.0,1.0,2.0,3.0,2.0,ST,"Jan 30, 2018",2022,172.72,68.02721088435375,35.0,656000.0,0.0,0,3,2,67.5,32.5,10.2,60.25,65.14285714285714,58.83333333333334,65.5,89.5,51.0
10474,T. Fountas,22,Greece,65,70,SKN St. Pölten,725000.0,4000.0,1.0,3.0,3.0,1.0,ST,"Jul 13, 2018",2019,170.18,64.85260770975057,70.0,1100000.0,0.0,5,2,2,67.0,42.5,13.2,62.0,66.0,63.83333333333334,67.5,76.5,57.0
10479,S. Lo Faso,20,Italy,65,79,Palermo,1200000.0,1000.0,1.0,5.0,3.0,1.0,ST,"Jul 8, 2016",2021,177.8,72.10884353741497,45.0,2700000.0,0.0,14,3,2,66.0,21.25,11.6,59.5,61.0,62.66666666666666,64.0,76.5,58.0
10491,F. Brustad,29,Norway,65,65,Hamilton Academical FC,550000.0,3000.0,1.0,2.0,3.0,2.0,ST,,"Jun 30, 2019",190.5,87.07482993197279,50.0,,0.0,0,2,2,61.0,29.5,12.6,53.75,65.42857142857143,52.0,60.0,87.5,61.0
10500,A. Pavlović,24,Serbia,65,70,SK Rapid Wien,725000.0,5000.0,1.0,3.0,3.0,2.0,ST,"Jul 1, 2018",2021,187.96,76.19047619047619,43.0,1100000.0,1.0,5,2,2,64.5,22.75,10.8,45.75,64.42857142857143,54.0,58.0,66.5,58.0
10501,M. Sylla,18,France,65,84,AS Monaco,1100000.0,8000.0,1.0,3.0,3.0,1.0,ST,"Jul 1, 2018",2020,180.34,69.84126984126982,45.0,2800000.0,0.0,19,3,2,64.5,17.25,7.6,53.25,62.85714285714285,57.16666666666666,57.0,76.0,59.0
10502,K. Guédé,33,Slovakia,65,65,SV Sandhausen,350000.0,2000.0,1.0,2.0,2.0,3.0,ST,"Jul 1, 2018",2019,182.88,87.07482993197279,85.0,560000.0,0.0,0,2,3,55.0,55.5,7.8,57.0,62.85714285714285,54.66666666666666,59.5,50.0,63.0
10510,T. Børven,26,Norway,65,66,Odds BK,650000.0,2000.0,1.0,4.0,2.0,1.0,ST,"Feb 19, 2018",2020,185.42,72.10884353741497,34.0,861000.0,0.0,1,3,1,63.0,26.25,12.2,51.75,66.57142857142857,59.0,60.5,71.0,63.0
10517,D. Kyereh,22,Ghana,65,72,SV Wehen Wiesbaden,775000.0,2000.0,1.0,3.0,4.0,2.0,ST,"Jul 1, 2018",2020,177.8,73.01587301587301,44.0,1300000.0,0.0,7,2,2,68.0,17.75,7.8,49.25,66.28571428571429,49.0,54.0,85.0,57.0
10518,I. Ouédraogo,29,Burkina Faso,65,65,SKN St. Pölten,550000.0,5000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2018",2020,177.8,78.0045351473923,58.0,798000.0,0.0,0,2,1,68.0,17.5,11.8,47.5,66.28571428571429,55.5,51.0,82.0,58.0
10528,R. Dadashov,26,Azerbaijan,65,66,SC Preußen Münster,650000.0,2000.0,1.0,4.0,2.0,2.0,ST,"Jul 1, 2018",2020,190.5,83.90022675736961,63.0,991000.0,0.0,1,3,2,58.5,28.25,9.2,47.25,59.14285714285714,61.5,61.0,59.0,66.0
10531,O. Franco,25,Paraguay,65,68,Rionegro Águilas,700000.0,2000.0,1.0,3.0,2.0,3.0,ST,,"Jun 30, 2019",185.42,84.80725623582768,47.0,,0.0,3,2,2,58.0,18.0,10.0,44.75,62.714285714285715,53.83333333333334,61.0,47.5,75.0
10538,R. Reid,29,England,65,65,Forest Green Rovers,550000.0,5000.0,1.0,3.0,2.0,2.0,ST,"Jan 5, 2018",2020,182.88,77.09750566893423,67.0,963000.0,0.0,0,2,1,60.0,28.25,8.0,51.0,68.0,57.5,60.0,79.5,58.0
10539,V. Supriaga,18,Ukraine,65,84,Dynamo Kyiv,1100000.0,1000.0,1.0,3.0,3.0,1.0,ST,"Aug 10, 2018",2023,182.88,74.82993197278911,27.0,3100000.0,0.0,19,2,2,71.5,14.5,12.0,39.0,63.28571428571429,52.16666666666666,56.0,80.5,44.0
10546,N. Brock-Madsen,25,Denmark,65,68,Birmingham City,700000.0,8000.0,1.0,3.0,2.0,2.0,ST,"Oct 16, 2018",2022,190.5,79.81859410430839,56.0,1400000.0,0.0,3,2,2,61.0,31.0,8.6,46.25,59.85714285714285,50.33333333333334,57.5,62.5,68.0
10548,J. Bothroyd,36,England,65,65,Hokkaido Consadole Sapporo,190000.0,1000.0,2.0,2.0,3.0,2.0,ST,"Jul 1, 2017",2023,190.5,88.8888888888889,67.0,238000.0,1.0,0,3,1,67.5,22.5,13.6,61.25,55.57142857142857,66.16666666666667,57.5,28.5,74.0
10550,L. Norris,25,England,65,66,Colchester United,650000.0,5000.0,1.0,3.0,2.0,3.0,ST,"Jun 27, 2018",2021,182.88,83.90022675736961,52.0,1200000.0,0.0,1,2,2,57.5,21.5,9.6,50.0,64.0,64.33333333333333,48.5,64.0,64.0
10557,J. Maja,19,England,65,82,Sunderland,1200000.0,2000.0,1.0,3.0,2.0,1.0,ST,"Jul 1, 2015",2019,180.34,73.92290249433107,38.0,2800000.0,0.0,17,2,2,60.5,23.0,9.8,52.0,59.0,59.83333333333334,56.5,76.0,59.0
10567,S. Chukwueze,19,Nigeria,65,81,Villarreal CF,1200000.0,4000.0,1.0,3.0,3.0,1.0,ST,"Oct 7, 2018",2019,172.72,69.84126984126982,39.0,3200000.0,1.0,16,3,2,71.0,20.5,8.4,53.25,62.14285714285714,56.66666666666666,53.5,84.5,34.0
10570,T. Walker,21,England,65,75,Mansfield Town,875000.0,10000.0,1.0,4.0,3.0,1.0,ST,,"Jun 30, 2019",177.8,63.03854875283447,32.0,,0.0,10,3,2,65.5,28.25,11.0,46.75,67.57142857142857,58.16666666666666,56.5,83.0,59.0
10571,N. Venema,19,Netherlands,65,77,FC Utrecht,950000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Sep 19, 2018",2021,180.34,71.20181405895691,30.0,1600000.0,0.0,12,2,2,56.0,17.0,9.0,43.75,61.42857142857143,56.83333333333334,59.0,71.0,64.0
10575,Marcelo Vildeia,34,Brazil,65,65,Grêmio,280000.0,8000.0,1.0,3.0,2.0,2.0,ST,"Jan 1, 2018",2021,172.72,68.93424036281178,41.0,504000.0,0.0,0,2,2,67.0,28.5,15.8,52.5,64.42857142857143,59.16666666666666,58.5,84.0,53.0
10578,Hu Jinghang,21,China PR,65,73,Henan Jianye FC,825000.0,4000.0,1.0,3.0,2.0,1.0,ST,,"Dec 31, 2018",177.8,68.02721088435375,76.0,,0.0,8,2,2,59.0,14.25,11.6,45.0,70.0,51.0,59.0,76.5,69.0
10581,S. Mölders,33,Germany,65,65,TSV 1860 München,350000.0,3000.0,1.0,3.0,2.0,3.0,ST,"Jan 1, 2016",2019,187.96,82.08616780045352,81.0,508000.0,1.0,0,2,3,48.5,32.0,7.8,46.5,60.42857142857143,60.83333333333334,57.0,55.5,71.0
10582,C. Mackail-Smith,34,Scotland,65,65,Wycombe Wanderers,280000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Aug 17, 2017",2022,177.8,78.0045351473923,70.0,490000.0,0.0,0,2,2,59.5,34.5,13.4,55.5,72.14285714285714,59.5,64.0,70.0,58.0
10585,D. Tadić,28,Austria,65,65,TSV Hartberg,550000.0,3000.0,1.0,4.0,3.0,3.0,ST,"Jul 7, 2015",2020,177.8,77.09750566893423,61.0,798000.0,0.0,0,2,2,64.0,25.25,11.2,53.25,69.28571428571429,64.16666666666667,59.0,75.0,56.0
10586,G. Karlen,25,Switzerland,65,69,Neuchâtel Xamax,700000.0,3000.0,1.0,3.0,2.0,1.0,ST,"Jun 1, 2016",2020,185.42,78.91156462585032,57.0,1100000.0,0.0,4,3,2,56.5,27.5,13.8,47.0,63.85714285714285,59.66666666666666,67.0,71.5,61.0
10587,K. Jackson,24,England,65,68,Ipswich Town,700000.0,3000.0,1.0,3.0,2.0,1.0,ST,"Aug 9, 2018",2021,180.34,73.01587301587301,44.0,1300000.0,0.0,3,3,2,61.5,26.5,12.6,45.25,61.14285714285714,54.33333333333334,58.0,90.0,58.0
10592,Nito Carbelho,26,Brazil,65,65,Fluminense,600000.0,8000.0,1.0,3.0,2.0,2.0,ST,"Jan 1, 2018",2021,180.34,74.82993197278911,55.0,1100000.0,0.0,0,2,2,64.0,34.0,9.0,54.5,63.714285714285715,58.0,64.0,73.5,58.0
10593,N. Manzambi,21,Switzerland,65,79,Real Sporting de Gijón,1200000.0,5000.0,1.0,5.0,3.0,3.0,ST,,"Jun 30, 2019",177.8,82.08616780045352,32.0,,0.0,14,3,2,67.5,18.75,9.8,48.25,67.28571428571429,54.66666666666666,52.0,75.0,63.0
10608,J. Thomassen,25,Netherlands,65,68,De Graafschap,700000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2018",2020,187.96,78.0045351473923,56.0,1100000.0,0.0,3,2,2,63.0,16.25,8.2,47.0,66.28571428571429,55.66666666666666,61.0,66.0,64.0
10612,S. Romero,29,Colombia,65,65,Atlético Bucaramanga,550000.0,1000.0,1.0,4.0,3.0,2.0,ST,"Jun 30, 2017",2023,172.72,69.84126984126982,38.0,743000.0,0.0,0,2,1,69.5,31.5,9.4,61.5,60.28571428571429,64.33333333333333,63.0,73.0,66.0
10643,C. Ekuban,24,Italy,65,71,Trabzonspor,750000.0,10000.0,1.0,3.0,3.0,2.0,ST,,"Jun 30, 2019",180.34,79.81859410430839,70.0,,0.0,6,3,3,66.5,21.25,9.4,51.0,66.57142857142857,56.0,61.5,79.5,60.0
10662,T. Hopper,24,England,65,68,Southend United,700000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2018",2021,185.42,76.19047619047619,62.0,1300000.0,1.0,3,3,2,60.0,18.75,8.6,49.5,69.57142857142857,52.33333333333334,63.0,65.0,63.0
10664,J. Pohl,22,Denmark,65,76,FC Groningen,925000.0,3000.0,1.0,3.0,2.0,2.0,ST,"Aug 29, 2018",2021,182.88,77.09750566893423,58.0,1500000.0,0.0,11,3,3,61.0,32.0,11.6,52.0,69.0,51.33333333333334,61.0,87.0,53.0
10668,E. Iyoha,20,Germany,65,77,FC Erzgebirge Aue,975000.0,6000.0,1.0,3.0,3.0,1.0,ST,,"Jun 30, 2019",190.5,86.16780045351473,27.0,,0.0,12,2,1,66.5,15.75,11.4,52.75,64.42857142857143,57.66666666666666,53.0,85.0,47.0
10670,J. Godínez,21,Mexico,65,78,Guadalajara,1100000.0,8000.0,1.0,3.0,2.0,2.0,ST,"Jan 1, 2014",2021,182.88,78.91156462585032,62.0,2400000.0,0.0,13,3,1,62.5,25.0,10.0,48.0,60.42857142857143,54.66666666666666,56.5,69.0,71.0
10676,Everton,24,Brazil,65,68,Clube Sport Marítimo,700000.0,3000.0,1.0,3.0,3.0,2.0,ST,"Jul 3, 2017",2021,185.42,81.17913832199547,44.0,1500000.0,0.0,3,2,1,62.5,24.75,11.6,51.75,62.28571428571429,56.0,62.0,61.0,63.0
10679,N. Ishihara,33,Japan,65,65,Vegalta Sendai,350000.0,2000.0,1.0,3.0,3.0,1.0,ST,"Jan 25, 2017",2021,172.72,62.13151927437642,50.0,438000.0,0.0,0,3,1,63.0,28.25,10.6,57.75,63.714285714285715,61.66666666666666,66.0,62.0,61.0
10692,F. Reese,20,Germany,65,77,SpVgg Greuther Fürth,975000.0,6000.0,1.0,4.0,2.0,1.0,ST,,"Jun 30, 2019",187.96,76.19047619047619,55.0,,0.0,12,2,2,61.0,35.75,9.6,49.75,61.14285714285714,56.33333333333334,58.5,77.5,68.0
10706,T. Miyayoshi,25,Japan,65,66,Hokkaido Consadole Sapporo,650000.0,2000.0,1.0,4.0,2.0,2.0,ST,"Jan 7, 2018",2021,172.72,66.21315192743764,30.0,861000.0,0.0,1,3,1,60.5,17.5,8.8,43.5,74.0,53.33333333333334,51.5,76.5,69.0
10709,M. Fetsch,29,Germany,65,65,Hallescher FC,550000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 3, 2017",2019,187.96,82.08616780045352,64.0,798000.0,0.0,0,2,3,57.0,32.75,12.0,50.5,60.28571428571429,54.16666666666666,62.0,57.0,74.0
10715,A. Cook,27,England,65,65,Walsall,575000.0,3000.0,1.0,4.0,2.0,3.0,ST,"Jul 1, 2018",2020,185.42,72.10884353741497,84.0,1000000.0,0.0,0,2,1,60.0,19.75,9.8,51.75,67.28571428571429,56.83333333333334,58.5,66.0,67.0
10716,L. Miracoli,26,Italy,65,68,Brescia,675000.0,2000.0,1.0,3.0,2.0,1.0,ST,"Jul 11, 2018",2020,190.5,84.80725623582768,57.0,1100000.0,1.0,3,2,2,59.5,21.5,8.8,46.75,61.714285714285715,52.0,59.0,49.5,71.0
10719,S. Payne,26,England,65,65,Bristol Rovers,600000.0,3000.0,1.0,3.0,3.0,2.0,ST,"Aug 9, 2018",2020,180.34,73.92290249433107,47.0,1100000.0,0.0,0,2,1,62.0,25.25,11.8,49.5,68.57142857142857,53.16666666666666,59.5,78.5,59.0
10722,C. Doidge,25,Wales,65,67,Bolton Wanderers,675000.0,5000.0,1.0,3.0,2.0,1.0,ST,,"Jan 1, 2019",185.42,77.09750566893423,57.0,,0.0,2,3,2,61.0,24.0,9.8,45.5,69.0,49.83333333333334,58.0,64.0,68.0
10732,D. Baumann,23,Germany,65,70,FC Würzburger Kickers,725000.0,2000.0,1.0,3.0,3.0,3.0,ST,"Jul 1, 2017",2019,177.8,81.17913832199547,61.0,1100000.0,0.0,5,3,1,60.5,23.75,12.0,51.0,66.0,55.33333333333334,61.0,67.5,64.0
10735,J. Ebobisse,21,United States,65,75,Portland Timbers,875000.0,2000.0,1.0,3.0,2.0,1.0,ST,"Jan 13, 2017",2019,182.88,78.91156462585032,63.0,1500000.0,1.0,10,3,2,60.5,21.5,9.2,48.75,68.28571428571429,56.0,58.5,83.5,54.0
10752,V. Damascan,19,Moldova,65,79,Torino,1200000.0,6000.0,1.0,3.0,2.0,2.0,ST,"Jul 17, 2018",2021,180.34,68.93424036281178,51.0,2700000.0,0.0,14,3,1,61.5,15.5,10.8,54.25,61.85714285714285,60.66666666666666,64.5,68.5,62.0
10779,R. König,35,Germany,65,65,FSV Zwickau,250000.0,1000.0,1.0,4.0,2.0,3.0,ST,"Jul 1, 2016",2020,190.5,92.97052154195009,61.0,363000.0,1.0,0,2,2,50.5,29.5,11.4,49.25,56.57142857142857,61.66666666666666,64.5,31.0,80.0
10782,M. Guezoui,29,France,65,65,Valenciennes FC,550000.0,2000.0,1.0,3.0,3.0,1.0,ST,"Jun 9, 2017",2019,187.96,79.81859410430839,51.0,963000.0,0.0,0,3,2,55.0,14.25,11.8,46.75,62.14285714285714,57.66666666666666,49.0,77.5,48.0
10793,N. Briasco,22,Armenia,65,75,Club Atlético Huracán,875000.0,4000.0,1.0,2.0,2.0,2.0,ST,"Jul 1, 2016",2021,177.8,82.08616780045352,47.0,1500000.0,0.0,10,2,2,64.0,18.75,7.0,45.75,60.85714285714285,58.5,55.5,66.5,67.0
10814,Q. Amarikwa,30,United States,65,65,Montreal Impact,525000.0,3000.0,1.0,3.0,3.0,3.0,ST,"Aug 8, 2018",2018,175.26,81.17913832199547,75.0,788000.0,0.0,0,3,3,63.5,22.75,10.6,53.5,71.71428571428571,55.5,62.5,73.5,59.0
10817,C. Long,23,England,65,72,Fleetwood Town,775000.0,3000.0,1.0,3.0,3.0,2.0,ST,"Jul 21, 2018",2020,180.34,77.09750566893423,42.0,1500000.0,0.0,7,2,2,64.0,24.0,9.8,47.75,67.42857142857143,55.0,61.0,77.0,61.0
10822,Y. Mena,28,Colombia,65,65,Itagüí Leones FC,550000.0,1000.0,1.0,3.0,2.0,3.0,ST,"Jul 9, 2018",2023,170.18,71.20181405895691,43.0,743000.0,1.0,0,3,2,55.0,30.0,12.8,58.5,72.28571428571429,57.16666666666666,61.5,90.0,61.0
10828,T. Rühle,27,Germany,65,65,SC Preußen Münster,575000.0,2000.0,1.0,4.0,3.0,2.0,ST,"Jul 1, 2016",2019,177.8,78.91156462585032,65.0,834000.0,0.0,0,2,2,67.5,26.5,11.4,59.0,64.14285714285714,59.16666666666666,59.5,74.5,53.0
10829,K. Shelton,25,United States,65,70,Sporting Kansas City,725000.0,2000.0,1.0,3.0,3.0,1.0,ST,"Feb 7, 2018",2018,190.5,83.90022675736961,63.0,1100000.0,0.0,5,2,3,66.0,33.25,11.6,52.25,64.0,47.16666666666666,65.5,80.5,64.0
10832,J. Dalé,32,France,65,65,AS Nancy Lorraine,425000.0,2000.0,1.0,3.0,3.0,2.0,ST,"Jan 23, 2018",2019,185.42,81.17913832199547,44.0,744000.0,0.0,0,2,2,64.0,15.25,12.2,55.0,64.71428571428571,58.83333333333334,55.0,60.5,64.0
10846,U. Nayir,25,Turkey,65,70,Bursaspor,725000.0,11000.0,1.0,2.0,2.0,2.0,ST,,"May 31, 2019",190.5,74.82993197278911,42.0,,0.0,5,3,1,65.0,17.25,10.6,45.75,62.0,55.66666666666666,58.5,74.5,63.0
10859,A. Kampetsis,19,Greece,65,76,Panathinaikos FC,900000.0,1000.0,1.0,5.0,2.0,2.0,ST,"Aug 22, 2018",2021,185.42,77.09750566893423,57.0,2200000.0,0.0,11,3,1,60.5,19.5,9.4,47.5,61.28571428571429,52.16666666666666,62.5,69.5,66.0
10861,D. Poleon,24,England,65,69,Crawley Town,725000.0,3000.0,1.0,3.0,2.0,3.0,ST,"Jul 5, 2018",2020,175.26,82.08616780045352,65.0,1300000.0,0.0,4,2,1,63.5,18.75,11.0,49.5,64.42857142857143,56.0,57.0,86.5,51.0
10865,H. Weydandt,22,Germany,65,72,Hannover 96,775000.0,8000.0,1.0,4.0,2.0,2.0,ST,"Jul 1, 2018",2020,195.58,93.87755102040815,63.0,1600000.0,0.0,7,2,2,56.0,27.75,10.8,45.0,58.28571428571429,50.83333333333334,54.0,60.5,70.0
10867,A. Díaz,22,Mexico,65,72,Club Atlas,775000.0,13000.0,1.0,4.0,3.0,1.0,ST,,"May 31, 2019",175.26,72.10884353741497,55.0,,0.0,7,3,1,63.0,24.0,12.4,56.75,66.28571428571429,58.5,62.5,73.5,63.0
10869,J. Mendes,27,France,65,66,AC Ajaccio,625000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jul 2, 2018",2022,185.42,79.81859410430839,55.0,1100000.0,0.0,1,3,2,59.5,30.25,7.4,52.5,61.85714285714285,61.83333333333334,58.0,73.5,68.0
10871,F. Azemi,26,Norway,65,68,Sandefjord Fotball,675000.0,2000.0,1.0,3.0,3.0,2.0,ST,,"Dec 31, 2018",185.42,81.17913832199547,56.0,,0.0,3,2,2,63.0,39.0,10.0,54.25,70.71428571428571,59.0,57.0,78.0,62.0
10879,F. Forte,25,Italy,65,68,Waasland-Beveren,700000.0,4000.0,1.0,3.0,3.0,1.0,ST,"Jul 26, 2018",2021,187.96,74.82993197278911,27.0,1100000.0,1.0,3,2,2,64.0,21.0,11.0,42.0,63.714285714285715,53.33333333333334,57.5,59.0,65.0
10883,A. Erceg,28,Croatia,65,65,Brøndby IF,550000.0,8000.0,1.0,3.0,3.0,2.0,ST,"Jul 1, 2018",2022,180.34,76.19047619047619,65.0,715000.0,0.0,0,3,3,66.5,24.25,8.8,52.25,63.14285714285714,52.33333333333334,58.0,71.5,61.0
10889,M. Pink,27,Austria,65,66,SK Sturm Graz,625000.0,6000.0,1.0,3.0,2.0,2.0,ST,"Jul 1, 2018",2020,187.96,87.07482993197279,41.0,953000.0,0.0,1,2,2,59.5,21.5,9.6,51.25,63.57142857142857,54.0,58.5,60.5,66.0
10891,S. Yesil,24,Germany,65,70,KFC Uerdingen 05,725000.0,2000.0,1.0,3.0,3.0,1.0,ST,"Sep 3, 2018",2019,180.34,72.10884353741497,36.0,1100000.0,0.0,5,2,2,70.0,21.25,10.0,49.5,66.42857142857143,56.33333333333334,54.5,74.5,48.0
10896,O. Hawkins,26,England,65,68,Portsmouth,675000.0,4000.0,1.0,3.0,2.0,1.0,ST,"Aug 31, 2017",2020,198.12,92.06349206349206,62.0,1200000.0,0.0,3,2,2,55.0,55.0,10.2,43.0,64.85714285714286,49.83333333333334,62.0,63.5,71.0
10916,A. Arroyo,24,Panama,65,69,Santa Clara,725000.0,2000.0,1.0,3.0,2.0,2.0,ST,"Jan 25, 2016",2021,182.88,82.08616780045352,45.0,1600000.0,0.0,4,3,1,57.0,19.25,8.0,38.0,60.0,49.5,53.0,69.0,76.0
10926,G. Cummins,30,Republic of Ireland,65,65,Cork City,525000.0,1000.0,1.0,2.0,2.0,2.0,ST,"Jan 1, 2018",2019,177.8,74.82993197278911,69.0,814000.0,0.0,0,3,1,57.5,31.75,10.0,50.5,72.42857142857143,55.33333333333334,60.5,72.5,69.0
10950,A. Badji,20,Senegal,65,76,Djurgårdens IF,950000.0,2000.0,1.0,3.0,3.0,1.0,ST,"Jan 31, 2017",2020,187.96,74.82993197278911,77.0,1400000.0,0.0,11,2,1,66.0,20.5,9.6,39.25,60.42857142857143,53.16666666666666,52.0,84.5,72.0
10951,M. Eisa,23,Sudan,65,72,Bristol City,775000.0,10000.0,1.0,3.0,3.0,1.0,ST,"Jul 23, 2018",2021,182.88,69.84126984126982,36.0,1600000.0,0.0,7,3,2,64.0,19.75,9.8,45.5,66.0,60.33333333333334,62.0,77.0,58.0
10960,G. Beretta,26,Italy,65,66,Ascoli,650000.0,1000.0,1.0,4.0,2.0,3.0,ST,"Jul 21, 2018",2021,185.42,82.99319727891157,51.0,1100000.0,0.0,1,2,1,58.5,19.5,11.8,54.5,67.42857142857143,57.66666666666666,53.5,68.0,65.0
10973,P. Tietz,20,Germany,64,71,FC Carl Zeiss Jena,650000.0,3000.0,1.0,3.0,2.0,2.0,ST,,"Jun 30, 2019",190.5,81.17913832199547,51.0,,0.0,7,2,2,62.5,26.75,8.0,47.25,61.42857142857143,46.83333333333334,60.5,55.0,65.0
10975,T. Ricketts,30,Canada,64,64,Toronto FC,425000.0,2000.0,1.0,2.0,2.0,1.0,ST,"Jul 20, 2016",2018,182.88,77.09750566893423,58.0,638000.0,0.0,0,2,1,55.5,16.25,13.8,49.75,64.71428571428571,50.66666666666666,55.0,87.0,69.0
