,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
10293,K. Vincent-Young,22,England,65,74,Colchester United,700000.0,3000.0,1.0,4.0,2.0,1.0,LB,"Sep 23, 2014",2020,180.34,69.84126984126982,64.0,1400000.0,0.0,9,3,2,61.5,61.75,10.0,52.25,64.71428571428571,48.0,54.0,88.0,55.0
10301,F. Sánchez,33,Chile,65,65,Unión La Calera,210000.0,1000.0,1.0,3.0,3.0,2.0,LB,"Jul 1, 2017",2018,172.72,74.82993197278911,53.0,284000.0,0.0,0,3,2,64.5,63.25,11.2,42.75,64.57142857142857,32.5,47.0,76.5,53.0
10316,J. Balkovec,23,Slovenia,65,71,Hellas Verona,625000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Aug 3, 2018",2021,185.42,79.81859410430839,64.0,1100000.0,1.0,6,3,2,59.5,62.25,11.0,59.25,60.85714285714285,60.5,52.0,73.5,47.0
10327,O. Mares,31,Mexico,65,65,Tiburones Rojos de Veracruz,350000.0,12000.0,1.0,3.0,3.0,2.0,LB,,"May 31, 2019",170.18,68.93424036281178,61.0,,1.0,0,2,2,64.0,60.75,11.4,63.0,71.0,63.33333333333334,55.0,70.5,59.0
10333,D. Torres,25,Chile,65,68,CD Palestino,550000.0,1000.0,1.0,2.0,3.0,2.0,LB,"May 19, 2012",2018,175.26,69.84126984126982,49.0,784000.0,1.0,3,2,2,67.5,64.25,11.6,63.5,64.71428571428571,50.83333333333334,44.5,68.5,60.0
10334,Ding Haifeng,26,China PR,65,66,Guangzhou R&F; FC,525000.0,4000.0,1.0,3.0,3.0,1.0,LB,"Jan 18, 2018",2022,182.88,71.20181405895691,55.0,1200000.0,1.0,1,3,2,66.0,58.0,10.8,56.75,66.28571428571429,51.0,62.0,79.0,47.0
10338,S. Gnaka,19,Ivory Coast,65,78,KAS Eupen,900000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Jan 8, 2017",2020,177.8,63.94557823129252,65.0,1900000.0,1.0,13,3,2,64.0,64.5,12.0,54.0,67.71428571428571,27.33333333333333,52.5,75.0,56.0
10360,J. Alondro,30,Paraguay,65,65,,0.0,0.0,1.0,3.0,2.0,2.0,LB,,,187.96,84.80725623582768,71.0,,1.0,0,1,2,48.0,66.75,11.4,47.0,61.14285714285714,30.83333333333333,46.0,64.5,68.0
10366,D. McCrory,28,Republic of Ireland,65,65,Burton Albion,425000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Jun 1, 2012",2019,185.42,81.17913832199547,65.0,744000.0,1.0,0,3,2,55.5,62.75,11.6,57.0,66.71428571428571,49.83333333333334,52.5,64.5,48.0
10368,De Los Reyes,26,Spain,65,68,UD Almería,550000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 2, 2018",2020,182.88,78.91156462585032,63.0,894000.0,1.0,3,2,2,64.0,59.5,10.4,48.0,65.28571428571429,39.0,40.0,76.0,57.0
10375,Mauro Cerqueira,25,Portugal,65,67,CD Nacional,550000.0,3000.0,1.0,2.0,3.0,2.0,LB,"Jul 1, 2015",2019,177.8,78.91156462585032,65.0,1200000.0,1.0,2,2,2,64.5,62.25,9.4,54.0,70.0,54.33333333333334,54.5,71.5,51.0
10379,D. Jones,31,England,65,65,Notts County,350000.0,5000.0,1.0,2.0,2.0,2.0,LB,"Jul 3, 2017",2020,187.96,88.8888888888889,61.0,613000.0,1.0,0,3,2,58.5,57.25,7.4,57.25,72.14285714285714,54.0,59.0,82.5,51.0
10386,M. Dombrowka,26,Germany,65,66,SpVgg Unterhaching,525000.0,2000.0,1.0,4.0,3.0,1.0,LB,"Aug 1, 2015",2021,180.34,77.09750566893423,53.0,801000.0,0.0,1,2,2,61.0,62.5,8.4,45.25,67.57142857142857,28.66666666666667,46.0,74.5,46.0
10391,C. Elder,23,Australia,65,72,Leicester City,650000.0,11000.0,1.0,2.0,2.0,1.0,LB,"Jul 1, 2013",2020,180.34,67.12018140589569,56.0,1400000.0,1.0,7,3,3,62.5,61.75,12.2,52.5,62.85714285714285,36.66666666666666,52.5,74.0,62.0
10393,M. Udol,22,France,65,74,FC Metz,700000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2015",2020,177.8,78.91156462585032,78.0,1400000.0,1.0,9,3,2,61.5,64.25,11.6,51.25,63.57142857142857,36.5,53.5,74.5,64.0
10396,J. Duque,27,Colombia,65,66,Boyacá Chicó FC,500000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Aug 31, 2018",2023,172.72,63.03854875283447,61.0,713000.0,1.0,1,2,2,60.0,66.25,12.4,52.5,67.14285714285714,41.833333333333336,43.0,68.0,52.0
10397,A. Katranis,20,Greece,65,75,Royal Excel Mouscron,750000.0,5000.0,1.0,3.0,3.0,2.0,LB,,"Jun 30, 2019",177.8,73.01587301587301,70.0,,1.0,10,2,2,63.5,62.0,8.0,55.25,65.28571428571429,50.33333333333334,53.5,72.0,53.0
10407,Luis Ruiz,26,Spain,65,68,CD Lugo,550000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2017",2019,180.34,73.01587301587301,58.0,921000.0,1.0,3,2,2,60.5,64.5,10.8,50.0,64.28571428571429,35.333333333333336,47.5,71.5,57.0
10417,G. Risso Patrón,22,Argentina,65,74,Atlético Tucumán,700000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Sep 23, 2017",2020,177.8,71.20181405895691,56.0,1200000.0,1.0,9,2,2,60.5,65.5,10.2,49.25,62.0,35.166666666666664,53.0,72.5,46.0
10431,G. Rojas,21,Argentina,65,77,San Lorenzo de Almagro,850000.0,3000.0,1.0,3.0,3.0,1.0,LB,"Oct 30, 2016",2020,172.72,68.02721088435375,61.0,1400000.0,1.0,12,1,3,66.5,62.0,8.8,56.5,68.14285714285714,52.83333333333334,58.5,73.5,41.0
10452,Paulo Otávio,23,Brazil,65,72,FC Ingolstadt 04,650000.0,5000.0,1.0,3.0,2.0,2.0,LB,"Jul 24, 2017",2021,175.26,68.02721088435375,57.0,1200000.0,1.0,7,3,2,67.5,62.0,9.8,59.0,63.57142857142857,49.5,51.5,77.5,34.0
10456,R. Yamanaka,25,Japan,65,70,Yokohama F. Marinos,600000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Jan 7, 2017",2021,170.18,64.85260770975057,49.0,795000.0,1.0,5,3,2,64.5,62.25,9.4,56.0,67.0,46.16666666666666,42.0,68.5,43.0
10469,J. Sternberg,25,Germany,65,67,1. FC Kaiserslautern,550000.0,2000.0,1.0,2.0,3.0,1.0,LB,"Jul 1, 2018",2021,182.88,77.09750566893423,68.0,839000.0,1.0,2,3,2,60.5,61.5,11.2,53.5,62.57142857142857,52.16666666666666,53.0,72.5,61.0
10480,João Reis,26,Portugal,65,68,CD Tondela,550000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2018",2020,175.26,66.21315192743764,55.0,1200000.0,1.0,3,3,2,62.5,66.0,10.0,59.25,65.0,31.83333333333333,40.0,67.0,51.0
10483,K. Conboy,30,Denmark,65,65,Randers FC,400000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Aug 10, 2017",2020,185.42,77.09750566893423,75.0,500000.0,1.0,0,3,2,60.0,62.75,9.8,57.0,68.14285714285714,54.83333333333334,55.5,67.0,60.0
10504,J. Mills,28,England,65,65,Forest Green Rovers,425000.0,4000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2018",2020,175.26,69.84126984126982,61.0,744000.0,1.0,0,3,2,62.5,61.0,13.2,58.75,70.28571428571429,53.83333333333334,58.5,77.5,55.0
10516,D. Sosa,20,Argentina,65,72,Club Atlético Tigre,650000.0,3000.0,1.0,3.0,3.0,2.0,LB,"Sep 11, 2016",2018,177.8,73.92290249433107,59.0,1100000.0,1.0,7,2,1,67.5,61.75,9.6,58.75,62.42857142857143,52.66666666666666,60.0,67.5,46.0
10519,A. Smith-Brown,22,England,65,74,Plymouth Argyle,700000.0,3000.0,1.0,5.0,2.0,1.0,LB,"Jul 1, 2018",2020,177.8,73.92290249433107,59.0,1400000.0,0.0,9,3,2,62.5,60.25,11.4,54.25,67.57142857142857,40.0,45.5,81.5,55.0
10521,R. Ogawa,21,Japan,65,72,FC Tokyo,650000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jan 1, 2015",2021,182.88,78.0045351473923,61.0,943000.0,1.0,7,1,3,56.0,61.0,9.8,56.0,65.28571428571429,49.83333333333334,43.0,78.0,50.0
10547,K. Boto,22,France,65,76,AJ Auxerre,800000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Jul 1, 2014",2020,180.34,71.20181405895691,50.0,1600000.0,1.0,11,2,2,61.0,63.5,12.2,55.5,63.57142857142857,35.333333333333336,50.5,69.0,63.0
10552,A. Longhi,29,Italy,65,65,Brescia,400000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Aug 23, 2017",2019,180.34,77.09750566893423,63.0,620000.0,1.0,0,3,2,60.5,62.5,9.6,55.75,66.57142857142857,54.5,52.0,71.0,55.0
10553,D. Dziwniel,25,Poland,65,68,Zagłębie Lubin,550000.0,2000.0,1.0,2.0,3.0,2.0,LB,"Jul 1, 2016",2019,177.8,72.10884353741497,53.0,784000.0,1.0,3,2,2,64.0,62.75,10.8,53.75,67.85714285714286,46.5,52.0,73.5,39.0
10561,H. Kadish,25,Saudi Arabia,65,67,Al Hilal,550000.0,8000.0,1.0,3.0,2.0,2.0,LB,"Jul 6, 2017",2021,177.8,73.01587301587301,61.0,976000.0,1.0,2,2,2,59.0,62.0,11.6,51.0,68.57142857142857,47.83333333333334,57.0,74.0,61.0
10568,D. Andrew,27,England,65,65,Doncaster Rovers,450000.0,3000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2017",2019,180.34,72.10884353741497,50.0,788000.0,1.0,0,3,2,60.0,61.5,8.0,59.25,62.0,54.0,62.5,70.5,58.0
10580,A. Raineau,32,France,65,65,La Berrichonne de Châteauroux,300000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jul 7, 2016",2021,177.8,74.82993197278911,67.0,525000.0,1.0,0,2,2,61.5,65.5,11.4,56.0,68.28571428571429,51.33333333333334,52.5,58.5,57.0
10599,C. Jopia,26,Chile,65,66,CD Huachipato,525000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Jun 7, 2016",2019,175.26,74.82993197278911,57.0,748000.0,1.0,1,2,2,66.5,61.25,11.6,53.75,67.14285714285714,46.0,61.0,74.5,57.0
10601,M. Fox,24,Wales,65,69,Sheffield Wednesday,575000.0,6000.0,1.0,3.0,2.0,1.0,LB,"Jan 6, 2017",2020,185.42,78.0045351473923,59.0,1100000.0,1.0,4,2,2,61.5,64.5,9.8,52.25,67.42857142857143,43.83333333333334,45.0,63.5,60.0
10604,U. Garcia,22,Switzerland,65,72,BSC Young Boys,650000.0,4000.0,1.0,3.0,3.0,2.0,LB,"Jun 19, 2018",2022,182.88,78.0045351473923,61.0,1100000.0,1.0,7,2,2,65.5,62.0,11.6,48.5,64.71428571428571,32.833333333333336,44.0,70.0,54.0
10613,D. Giannoulis,22,Greece,65,73,,0.0,0.0,1.0,2.0,2.0,1.0,LB,,,177.8,64.85260770975057,64.0,,1.0,8,3,2,60.0,63.0,10.6,53.5,62.42857142857143,46.0,56.0,76.0,59.0
10622,M. Benning,24,England,65,69,Mansfield Town,575000.0,4000.0,1.0,2.0,4.0,2.0,LB,"Jul 1, 2015",2019,177.8,77.09750566893423,64.0,1000000.0,1.0,4,3,2,61.0,59.5,11.8,61.75,68.85714285714286,61.5,54.5,74.5,54.0
10656,J. Brown,29,England,65,65,Coventry City,400000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2018",2020,175.26,68.02721088435375,69.0,700000.0,1.0,0,3,2,63.0,61.25,8.8,55.5,71.14285714285714,52.66666666666666,59.5,77.5,59.0
10693,K. Matsubara,21,Japan,65,72,Shimizu S-Pulse,650000.0,1000.0,1.0,3.0,3.0,1.0,LB,"Jan 1, 2015",2021,182.88,72.10884353741497,69.0,943000.0,1.0,7,3,2,66.5,64.0,8.4,53.75,62.14285714285714,46.66666666666666,56.0,73.0,36.0
10694,R. Janssen,28,Netherlands,65,65,VVV-Venlo,425000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2016",2020,177.8,69.84126984126982,72.0,616000.0,1.0,0,2,3,60.5,64.75,10.0,56.5,64.14285714285714,41.833333333333336,42.0,57.0,62.0
10701,F. Boyer,27,Madagascar,65,66,Grenoble Foot 38,500000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 10, 2018",2019,187.96,79.81859410430839,78.0,913000.0,1.0,1,2,2,44.0,64.5,11.2,52.0,61.14285714285714,34.166666666666664,38.5,67.0,65.0
10702,Noblejas,25,Spain,65,70,Real Sporting de Gijón,600000.0,3000.0,1.0,2.0,2.0,1.0,LB,"Aug 20, 2018",2020,187.96,77.09750566893423,70.0,1000000.0,1.0,5,2,2,58.0,62.25,13.2,53.75,60.714285714285715,45.0,45.5,66.5,55.0
10721,L. Tipton,25,Colombia,65,65,Atlético Huila,475000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Aug 7, 2018",2023,177.8,78.0045351473923,68.0,641000.0,1.0,0,2,2,59.0,59.75,13.6,55.25,65.28571428571429,53.66666666666666,53.5,75.5,60.0
10727,João Moutinho,20,Portugal,65,79,Los Angeles FC,1100000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Jan 1, 2018",2021,182.88,69.84126984126982,58.0,2300000.0,0.0,14,2,2,57.5,65.25,11.0,46.25,60.42857142857143,26.5,27.5,64.5,62.0
10733,O. Rodríguez,21,Mexico,65,76,Club León,800000.0,5000.0,1.0,2.0,3.0,1.0,LB,,"May 31, 2019",175.26,73.01587301587301,54.0,,1.0,11,3,2,66.5,64.0,11.8,56.0,63.14285714285714,43.16666666666666,49.5,69.5,50.0
10746,M. Burch,34,United States,65,65,Minnesota United FC,150000.0,2000.0,1.0,2.0,2.0,2.0,LB,"Mar 31, 2017",2023,185.42,82.08616780045352,66.0,225000.0,1.0,0,3,2,62.0,64.75,10.4,58.0,64.28571428571429,64.16666666666667,53.0,61.0,59.0
10755,A. Vallci,22,Austria,65,69,FC Wacker Innsbruck,575000.0,3000.0,1.0,5.0,2.0,2.0,LB,"Jul 1, 2017",2021,190.5,82.08616780045352,71.0,877000.0,1.0,4,1,2,51.5,64.0,9.6,48.5,62.714285714285715,42.16666666666666,49.5,76.0,70.0
10757,E. Flores,26,Chile,65,65,CD Universidad de Concepción,450000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jan 1, 2012",2019,177.8,82.08616780045352,58.0,630000.0,1.0,0,2,2,60.0,62.0,12.6,53.5,68.28571428571429,34.0,43.0,75.0,47.0
10762,Kim Yong Hwan,25,Korea Republic,65,69,Incheon United FC,575000.0,2000.0,1.0,4.0,2.0,1.0,LB,"Jan 1, 2014",2018,175.26,68.02721088435375,68.0,762000.0,0.0,4,3,3,62.5,58.25,10.2,48.75,68.57142857142857,36.0,64.0,84.5,42.0
10773,F. Rodríguez,32,Colombia,65,65,Atlético Bucaramanga,300000.0,1000.0,1.0,3.0,2.0,2.0,LB,,"Jun 30, 2019",175.26,67.12018140589569,66.0,,1.0,0,2,2,63.5,60.25,10.8,53.0,70.57142857142857,43.5,45.5,74.0,54.0
10776,B. Mason,20,England,65,76,Coventry City,800000.0,2000.0,1.0,2.0,3.0,1.0,LB,"Jul 6, 2018",2020,172.72,69.84126984126982,64.0,1600000.0,1.0,11,3,2,63.5,63.0,9.4,52.25,62.28571428571429,42.333333333333336,63.5,81.5,36.0
10781,Adri Castellano,24,Spain,65,72,Granada CF,650000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Jul 10, 2017",2020,180.34,73.01587301587301,55.0,1200000.0,1.0,7,2,2,64.0,63.25,9.6,51.25,59.28571428571429,39.0,44.0,60.5,62.0
10797,L. Filippini,22,Italy,65,70,Lazio,600000.0,8000.0,1.0,2.0,2.0,2.0,LB,"Jan 30, 2017",2019,182.88,77.09750566893423,73.0,1100000.0,1.0,5,1,2,56.0,66.75,10.2,48.5,65.71428571428571,40.5,27.0,68.0,61.0
10804,B. Verboom,26,Belgium,65,67,SV Zulte-Waregem,525000.0,4000.0,1.0,2.0,2.0,2.0,LB,"Aug 1, 2013",2019,177.8,73.92290249433107,67.0,827000.0,1.0,2,3,2,63.0,63.25,10.0,56.25,67.57142857142857,55.66666666666666,59.5,74.5,59.0
10807,Y. Maruhashi,27,Japan,65,65,Cerezo Osaka,450000.0,2000.0,1.0,2.0,3.0,2.0,LB,"Jan 1, 2009",2021,177.8,73.01587301587301,46.0,563000.0,1.0,0,3,2,64.0,57.75,9.6,60.5,65.71428571428571,52.16666666666666,54.0,76.0,39.0
10813,Pité,23,Portugal,65,72,CD Tondela,650000.0,1000.0,1.0,2.0,3.0,1.0,LB,"Jul 1, 2017",2020,187.96,78.0045351473923,70.0,1500000.0,1.0,7,2,2,70.0,63.0,9.2,57.0,63.14285714285714,48.0,66.0,58.5,64.0
10831,L. Di Matteo,30,Italy,65,65,Lecce,400000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jul 10, 2017",2019,180.34,73.92290249433107,62.0,620000.0,1.0,0,3,2,56.0,59.25,9.4,59.75,66.85714285714286,52.16666666666666,50.5,76.0,44.0
10833,M. Hernandez,26,Guatemala,65,68,FC Dallas,550000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Jul 31, 2018",2019,182.88,69.84126984126982,76.0,866000.0,1.0,3,3,2,59.5,63.25,9.8,54.5,60.57142857142857,51.0,57.5,77.5,56.0
10850,N. Loyola,23,Peru,65,69,,0.0,0.0,1.0,2.0,2.0,1.0,LB,,,175.26,63.94557823129252,30.0,,1.0,4,2,2,62.0,59.75,9.8,61.75,63.14285714285714,46.0,53.5,71.5,62.0
10858,T. Augello,23,Italy,65,71,Spezia,625000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jul 24, 2017",2021,180.34,69.84126984126982,59.0,1100000.0,1.0,6,3,2,56.5,63.25,10.2,48.5,63.85714285714285,33.166666666666664,49.5,75.5,53.0
10862,T. Kemp,27,United States,65,65,DC United,450000.0,2000.0,1.0,3.0,3.0,2.0,LB,"Jan 1, 2013",2023,180.34,68.93424036281178,62.0,675000.0,1.0,0,2,2,64.0,67.0,11.0,63.0,62.28571428571429,57.83333333333334,56.0,56.5,49.0
10882,Park Dae Han,27,Korea Republic,65,65,Sangju Sangmu FC,450000.0,2000.0,1.0,4.0,2.0,2.0,LB,,"Jun 30, 2019",175.26,69.84126984126982,63.0,,0.0,0,2,2,62.5,62.75,9.8,53.5,67.42857142857143,27.5,50.5,76.5,45.0
10892,M. Bürki,24,Switzerland,65,69,SV Zulte-Waregem,600000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2018",2021,180.34,78.91156462585032,66.0,945000.0,1.0,4,2,2,53.5,65.25,10.2,36.75,59.85714285714285,28.33333333333333,29.5,64.0,55.0
10893,L. Mosquera,29,Colombia,65,65,Rionegro Águilas,400000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jul 1, 2016",2023,175.26,68.02721088435375,66.0,540000.0,1.0,0,3,2,59.0,62.5,12.8,58.0,65.85714285714286,66.66666666666667,62.5,68.0,56.0
10904,E. Käck,28,Sweden,65,65,IK Start,425000.0,1000.0,1.0,4.0,2.0,1.0,LB,"Jan 8, 2018",2020,172.72,68.02721088435375,46.0,531000.0,1.0,0,3,2,59.0,59.75,10.6,55.75,69.42857142857143,54.66666666666666,56.0,85.0,46.0
10912,A. Chicksen,26,Zimbabwe,65,66,Bradford City,525000.0,3000.0,1.0,3.0,2.0,1.0,LB,"Aug 7, 2017",2019,172.72,73.92290249433107,63.0,958000.0,1.0,1,2,2,61.5,61.25,11.4,53.25,63.85714285714285,49.0,51.5,77.0,51.0
10934,S. Ringstad,26,Norway,65,66,Sandefjord Fotball,525000.0,1000.0,1.0,3.0,3.0,2.0,LB,,"Dec 31, 2018",187.96,79.81859410430839,75.0,,1.0,1,3,2,64.5,62.0,10.8,54.5,67.42857142857143,54.83333333333334,60.5,74.0,54.0
10935,C. Evina,26,Cameroon,65,65,Notts County,450000.0,5000.0,1.0,3.0,2.0,1.0,LB,"Sep 14, 2018",2019,180.34,79.81859410430839,65.0,788000.0,1.0,0,3,2,63.5,60.75,12.2,50.75,77.85714285714286,50.66666666666666,55.0,82.0,54.0
10957,D. Remick,27,United States,65,66,Houston Dynamo,500000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Dec 16, 2016",2018,185.42,74.82993197278911,62.0,788000.0,1.0,1,3,3,58.0,62.25,11.2,53.25,67.42857142857143,49.83333333333334,51.5,80.5,52.0
10967,Júnior Tavares,21,Brazil,65,74,Sampdoria,725000.0,5000.0,1.0,2.0,3.0,2.0,LB,"Aug 10, 2018",2021,177.8,68.93424036281178,59.0,1400000.0,1.0,9,2,2,67.0,61.25,9.0,51.0,66.28571428571429,35.5,46.5,77.0,54.0
10982,C. Hussey,29,England,64,64,Cheltenham Town,350000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2018",2020,177.8,64.85260770975057,64.0,613000.0,1.0,0,2,2,59.5,59.5,9.6,59.5,70.28571428571429,54.33333333333334,49.0,66.5,46.0
11014,D. Donohue,24,Wales,64,66,Portsmouth,450000.0,2000.0,1.0,3.0,3.0,2.0,LB,"Aug 20, 2017",2019,180.34,71.20181405895691,67.0,821000.0,1.0,2,3,2,63.0,59.5,13.0,62.5,64.42857142857143,58.83333333333334,58.0,66.5,56.0
11030,E. Pereyra,19,Argentina,64,79,San Lorenzo de Almagro,875000.0,2000.0,1.0,3.0,2.0,1.0,LB,"Dec 12, 2017",2021,172.72,68.93424036281178,55.0,1900000.0,1.0,15,2,2,61.0,64.75,11.0,45.75,60.714285714285715,33.833333333333336,54.0,70.5,45.0
11041,M. Bravo,25,Chile,64,68,San Luis de Quillota,475000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jun 20, 2017",2019,172.72,72.10884353741497,61.0,677000.0,1.0,4,3,2,50.0,60.25,11.2,43.5,68.42857142857143,51.5,44.5,78.5,55.0
11044,N. Neidhart,23,Germany,64,70,VfL Sportfreunde Lotte,525000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jul 1, 2015",2019,177.8,68.02721088435375,70.0,866000.0,0.0,6,2,2,52.5,59.25,11.8,51.25,64.14285714285714,35.0,54.5,74.5,55.0
11050,L. Leahy,25,England,64,66,Walsall,450000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jun 14, 2017",2019,177.8,73.01587301587301,70.0,821000.0,1.0,2,2,2,60.5,60.0,11.2,59.5,69.0,58.5,59.5,74.5,55.0
11051,D. Vržogić,28,Germany,64,64,SV Meppen,350000.0,1000.0,1.0,3.0,3.0,2.0,LB,"Aug 16, 2016",2020,180.34,68.02721088435375,55.0,508000.0,1.0,0,2,2,64.0,61.25,9.4,62.5,65.14285714285714,49.66666666666666,50.0,74.0,53.0
11064,O. Richards,19,England,64,79,Reading,875000.0,3000.0,1.0,3.0,2.0,2.0,LB,"Jul 1, 2016",2021,170.18,68.93424036281178,55.0,2200000.0,1.0,15,2,2,59.5,60.5,10.8,49.25,63.28571428571429,38.833333333333336,49.0,82.5,53.0
11104,K. Madu,22,Nigeria,64,71,SV Zulte-Waregem,525000.0,3000.0,1.0,3.0,3.0,2.0,LB,"Aug 30, 2016",2019,175.26,79.81859410430839,67.0,893000.0,1.0,7,2,2,67.0,59.5,9.8,63.5,71.14285714285714,50.0,62.5,77.0,60.0
11124,Rong Hao,31,China PR,64,64,Shanghai Greenland Shenhua FC,300000.0,4000.0,1.0,4.0,2.0,1.0,LB,,"Dec 31, 2018",177.8,72.10884353741497,62.0,,1.0,0,3,2,61.5,58.5,12.2,53.5,65.71428571428571,49.5,60.5,71.0,55.0
11131,André Sousa,20,Portugal,64,75,Vitória de Setúbal,675000.0,1000.0,1.0,3.0,2.0,1.0,LB,"Jan 1, 2017",2020,175.26,67.12018140589569,67.0,1600000.0,1.0,11,2,2,62.5,61.5,8.4,58.0,65.42857142857143,44.66666666666666,57.0,70.0,52.0
11136,Zhao Honglue,28,China PR,64,64,Tianjin TEDA FC,350000.0,3000.0,1.0,3.0,3.0,1.0,LB,"Jul 15, 2016",2020,180.34,76.19047619047619,75.0,753000.0,1.0,0,1,2,64.0,62.0,8.0,49.5,63.57142857142857,36.833333333333336,36.5,64.0,62.0
11137,J. Arvidsson,33,Sweden,64,64,IK Sirius,170000.0,1000.0,1.0,3.0,2.0,2.0,LB,"Jul 4, 2016",2020,180.34,78.91156462585032,66.0,213000.0,1.0,0,2,2,59.0,62.0,10.6,60.0,64.28571428571429,59.5,54.5,58.5,63.0
11168,A. Absalem,21,Netherlands,64,72,FC Groningen,575000.0,2000.0,1.0,2.0,2.0,1.0,LB,"Aug 14, 2017",2019,175.26,69.84126984126982,65.0,949000.0,1.0,8,2,3,61.0,65.5,10.2,46.5,60.28571428571429,35.833333333333336,38.5,68.5,52.0
11198,Bruno Silva,25,Brazil,64,67,Moreirense FC,475000.0,1000.0,1.0,2.0,2.0,2.0,LB,"Jul 1, 2017",2021,180.34,73.01587301587301,61.0,1000000.0,1.0,3,2,2,63.5,64.5,10.0,50.25,61.714285714285715,44.16666666666666,48.0,61.0,58.0
11214,Kim Soo Beom,27,Korea Republic,64,64,Jeju United FC,375000.0,2000.0,1.0,5.0,2.0,2.0,LB,"Jan 13, 2014",2022,175.26,66.21315192743764,61.0,469000.0,0.0,0,2,2,63.5,60.0,12.4,60.0,71.28571428571429,56.83333333333334,54.0,73.5,56.0
11224,M. Pietrowski,30,Poland,64,64,Piast Gliwice,325000.0,2000.0,1.0,4.0,2.0,2.0,LB,"Jun 20, 2015",2019,182.88,78.91156462585032,74.0,439000.0,0.0,0,2,2,64.5,63.75,10.2,58.5,68.28571428571429,58.16666666666666,60.0,55.5,54.0
11225,J. Laursen,23,Denmark,64,71,Odense Boldklub,525000.0,3000.0,1.0,3.0,3.0,1.0,LB,"Jul 3, 2014",2020,180.34,76.19047619047619,60.0,761000.0,1.0,7,3,3,65.5,59.75,12.6,52.75,66.14285714285714,41.0,58.5,75.0,48.0
11237,A. Stølås,29,Norway,64,64,FK Haugesund,350000.0,1000.0,1.0,2.0,3.0,2.0,LB,"Jan 15, 2014",2019,182.88,74.82993197278911,58.0,438000.0,1.0,0,3,2,67.0,57.75,9.8,61.75,67.85714285714286,67.83333333333333,63.0,69.5,52.0
11249,M. Naderi,21,Iran,64,73,KV Kortrijk,600000.0,2000.0,1.0,3.0,2.0,2.0,LB,"Jul 13, 2018",2022,187.96,86.16780045351473,70.0,1000000.0,1.0,9,2,2,46.5,64.0,12.0,49.5,64.28571428571429,30.0,39.5,64.0,57.0
11267,O. Atasayar,23,Turkey,64,72,Bursaspor,575000.0,3000.0,1.0,2.0,2.0,2.0,LB,"Jan 13, 2017",2021,182.88,73.92290249433107,58.0,1300000.0,1.0,8,2,2,61.5,66.0,8.8,43.75,59.0,34.166666666666664,48.0,77.5,53.0
11269,Álex Centelles,18,Spain,64,77,Valencia CF,700000.0,3000.0,1.0,3.0,3.0,1.0,LB,"Jul 1, 2017",2023,185.42,67.12018140589569,59.0,1900000.0,1.0,13,2,2,68.5,59.5,10.6,65.0,60.42857142857143,49.83333333333334,55.0,65.0,57.0
