,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
8912,S. Ağçay,36,Turkey,66,66,MKE Ankaragücü,90000.0,4000.0,1.0,2.0,3.0,2.0,CDM,"Jul 12, 2017",2019,175.26,72.10884353741497,88.0,180000.0,0.0,0,1,3,64.0,66.5,11.2,58.75,62.0,58.33333333333334,50.5,53.0,57.0
8919,S. Sharahili,28,Saudi Arabia,66,66,Al Qadisiyah,525000.0,6000.0,1.0,3.0,3.0,1.0,CDM,"Jan 31, 2018",2020,175.26,68.02721088435375,73.0,866000.0,0.0,0,3,3,66.5,61.25,11.8,60.0,67.85714285714286,46.33333333333334,59.5,73.5,45.0
8929,R. Åhman Persson,31,Sweden,66,66,IK Sirius,425000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jul 15, 2018",2021,187.96,83.90022675736961,83.0,531000.0,1.0,0,2,3,57.0,61.25,11.6,58.5,61.0,55.0,61.0,35.5,62.0
8946,S. N'Guessan,23,Ivory Coast,66,72,AS Nancy Lorraine,875000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Jul 1, 2016",2021,165.1,64.85260770975057,61.0,1700000.0,0.0,6,2,2,65.5,58.5,8.4,57.25,62.85714285714285,55.5,61.0,63.0,27.0
8957,J. Omolo,28,Kenya,66,66,KSV Cercle Brugge,525000.0,4000.0,1.0,3.0,2.0,2.0,CDM,"Jul 25, 2017",2019,177.8,73.01587301587301,71.0,761000.0,0.0,0,2,2,62.5,63.25,12.8,50.0,66.71428571428571,49.0,57.0,66.0,67.0
8965,L. Reis,18,Netherlands,66,79,FC Groningen,1100000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jun 28, 2017",2021,177.8,74.82993197278911,68.0,2400000.0,0.0,13,2,2,68.5,57.25,11.4,61.5,68.57142857142857,52.5,61.0,73.0,59.0
8966,C. Gomes,17,France,66,84,Manchester City,1100000.0,10000.0,1.0,3.0,2.0,1.0,CDM,"Jul 23, 2018",2023,180.34,69.84126984126982,69.0,2800000.0,0.0,18,2,3,61.0,65.25,9.2,55.0,64.28571428571429,56.83333333333334,52.0,73.5,60.0
8973,F. Bambock,23,France,66,70,Córdoba CF,700000.0,2000.0,1.0,3.0,2.0,3.0,CDM,"Jan 31, 2018",2019,180.34,78.0045351473923,80.0,1100000.0,0.0,4,2,3,59.5,65.25,8.2,51.75,66.0,48.83333333333334,57.5,62.0,48.0
8982,E. Farias,29,Chile,66,66,Deportes Iquique,500000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Jan 3, 2017",2018,177.8,71.20181405895691,60.0,675000.0,1.0,0,2,3,59.0,69.0,13.6,51.5,64.71428571428571,43.83333333333334,47.5,55.0,63.0
8985,B. Whiteman,22,England,66,71,Doncaster Rovers,725000.0,3000.0,1.0,3.0,3.0,1.0,CDM,"Jan 11, 2018",2021,185.42,68.02721088435375,69.0,1300000.0,0.0,5,2,2,64.0,59.75,7.0,61.0,69.42857142857143,55.66666666666666,64.0,71.5,54.0
8986,Nazario Serpe,26,Brazil,66,66,Bahia,550000.0,4000.0,1.0,3.0,2.0,2.0,CDM,"Jan 1, 2018",2021,177.8,77.09750566893423,67.0,1000000.0,0.0,0,2,3,39.0,70.5,15.6,50.25,65.57142857142857,42.66666666666666,43.0,55.0,45.0
8993,B. Knežević,21,Croatia,66,71,Dinamo Zagreb,750000.0,1000.0,1.0,4.0,3.0,2.0,CDM,"Jul 15, 2014",2022,177.8,74.82993197278911,65.0,1700000.0,0.0,5,2,2,70.0,59.5,9.2,58.0,60.714285714285715,46.33333333333334,59.5,68.5,55.0
9001,R. Clark,35,United States,66,66,Columbus Crew SC,150000.0,2000.0,2.0,3.0,2.0,1.0,CDM,"Feb 7, 2018",2021,177.8,74.82993197278911,75.0,225000.0,0.0,0,2,3,62.5,62.5,7.6,59.5,68.71428571428571,60.66666666666666,60.0,64.0,69.0
9026,E. Owusu,20,France,66,80,FC Sochaux-Montbéliard,1300000.0,10000.0,1.0,3.0,2.0,1.0,CDM,,"Jun 30, 2019",182.88,72.10884353741497,70.0,,0.0,14,2,2,61.0,64.75,9.6,55.5,66.71428571428571,49.0,54.5,67.5,57.0
9027,L. Vácha,29,Czech Republic,66,66,Sparta Praha,500000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Jan 8, 2013",2021,175.26,72.10884353741497,88.0,1100000.0,0.0,0,2,2,65.0,63.5,6.6,65.75,67.85714285714286,63.33333333333334,54.0,65.0,54.0
9032,D. Frick,28,Germany,66,66,FSV Zwickau,525000.0,1000.0,1.0,4.0,2.0,3.0,CDM,"Jul 1, 2011",2020,187.96,83.90022675736961,72.0,761000.0,0.0,0,2,2,63.0,61.0,9.0,52.25,61.714285714285715,45.5,63.0,57.0,49.0
9040,N. Dorsch,20,Germany,66,79,1. FC Heidenheim 1846,1100000.0,3000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2018",2021,177.8,72.10884353741497,62.0,2400000.0,0.0,13,2,2,69.0,63.75,8.0,60.0,68.42857142857143,44.83333333333334,54.5,65.5,60.0
9042,D. Blacha,27,Poland,66,66,VfL Osnabrück,650000.0,2000.0,1.0,4.0,3.0,2.0,CDM,"Jul 1, 2018",2020,175.26,72.10884353741497,57.0,943000.0,0.0,0,2,2,64.0,57.0,10.2,62.75,72.42857142857143,58.83333333333334,57.0,68.0,51.0
9047,L. Cabrera,24,Chile,66,70,Audax Italiano,700000.0,1000.0,1.0,2.0,3.0,2.0,CDM,"Jan 9, 2018",2021,167.64,73.01587301587301,70.0,998000.0,0.0,4,2,3,66.0,66.0,11.4,55.75,65.0,43.16666666666666,51.0,59.0,47.0
9048,P. Dziczek,20,Poland,66,74,Piast Gliwice,825000.0,2000.0,1.0,2.0,2.0,2.0,CDM,"Apr 5, 2017",2020,177.8,69.84126984126982,62.0,1300000.0,0.0,8,2,2,63.5,60.25,11.2,52.0,69.57142857142857,44.5,62.5,61.5,60.0
9054,T. Leugers,27,Germany,66,67,SV Meppen,600000.0,1000.0,1.0,3.0,2.0,3.0,CDM,"Jul 1, 2016",2020,182.88,74.82993197278911,70.0,915000.0,1.0,1,2,3,63.5,64.75,12.8,61.5,68.57142857142857,59.5,53.5,67.0,53.0
9067,C. Forrester,25,Republic of Ireland,66,72,Aberdeen,750000.0,2000.0,1.0,4.0,3.0,1.0,CDM,"Jun 5, 2018",2021,180.34,68.02721088435375,58.0,1500000.0,0.0,6,2,2,64.5,63.5,12.8,60.25,67.57142857142857,52.16666666666666,61.5,75.5,62.0
9071,D. Barinov,21,Russia,66,76,Lokomotiv Moscow,925000.0,1000.0,1.0,5.0,2.0,2.0,CDM,"Apr 18, 2013",2020,177.8,72.10884353741497,63.0,2100000.0,1.0,10,2,2,46.5,67.0,10.2,57.25,61.42857142857143,49.83333333333334,60.5,65.0,54.0
9088,F. Wadja,23,Cameroon,66,72,FC Lorient,750000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2022,185.42,82.99319727891157,71.0,1500000.0,0.0,6,3,2,58.0,64.5,8.4,56.75,67.57142857142857,44.16666666666666,52.5,70.5,65.0
9112,J. Rodríguez,22,Mexico,66,75,Club León,850000.0,7000.0,1.0,3.0,2.0,1.0,CDM,"Jan 1, 2014",2021,170.18,60.770975056689345,65.0,1600000.0,1.0,9,2,2,59.5,63.0,9.8,58.5,66.0,47.16666666666666,55.0,67.5,58.0
9133,A. Bernal,30,Colombia,66,66,América de Cali,475000.0,2000.0,1.0,2.0,2.0,2.0,CDM,,"Dec 31, 2018",182.88,79.81859410430839,70.0,,0.0,0,2,3,61.0,60.5,12.6,52.0,65.85714285714286,49.33333333333334,60.5,57.0,55.0
9147,L. Kelly,28,Scotland,66,66,Coventry City,525000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2021,187.96,87.98185941043086,71.0,919000.0,0.0,0,2,2,62.0,62.25,11.4,61.5,67.71428571428571,61.33333333333334,60.0,60.5,53.0
9161,S. Jakubiak,25,Germany,66,70,Heracles Almelo,700000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Jul 14, 2017",2019,175.26,67.12018140589569,56.0,1100000.0,0.0,4,2,2,66.5,65.25,11.2,59.75,63.57142857142857,56.0,54.5,66.0,57.0
9169,J. Pierazzi,33,France,66,66,GFC Ajaccio,260000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2018",2019,185.42,74.82993197278911,79.0,455000.0,0.0,0,1,3,57.5,63.0,12.2,53.5,65.57142857142857,52.5,59.5,61.0,65.0
9171,M. Sánchez,30,Argentina,66,66,San Martín de San Juan,475000.0,4000.0,1.0,3.0,3.0,2.0,CDM,"Aug 7, 2018",2019,172.72,71.20181405895691,65.0,689000.0,0.0,0,2,2,64.0,64.0,11.6,58.0,65.71428571428571,52.83333333333334,57.5,69.5,43.0
9193,A. Schetino,24,Uruguay,66,73,Cosenza,775000.0,11000.0,1.0,3.0,2.0,1.0,CDM,,"Jun 30, 2019",182.88,73.01587301587301,83.0,,0.0,7,2,2,60.0,61.75,10.4,54.75,62.14285714285714,49.0,56.5,51.0,32.0
9194,A. Caci,21,France,66,76,RC Strasbourg Alsace,925000.0,4000.0,1.0,4.0,3.0,2.0,CDM,"Jul 1, 2018",2020,182.88,69.84126984126982,59.0,2000000.0,0.0,10,2,2,66.0,64.25,9.4,60.75,62.85714285714285,51.33333333333334,60.5,62.0,66.0
9233,C. Feraud,27,Ecuador,66,66,Al Hazem,550000.0,4000.0,1.0,3.0,2.0,2.0,CDM,"Jun 26, 2018",2021,167.64,60.770975056689345,57.0,908000.0,0.0,0,2,2,68.5,64.0,9.4,57.5,61.85714285714285,56.83333333333334,55.5,63.0,49.0
9234,R. Eckardt,28,Germany,66,66,FC Carl Zeiss Jena,650000.0,1000.0,1.0,2.0,2.0,1.0,CDM,"Jul 1, 2013",2020,177.8,69.84126984126982,54.0,943000.0,0.0,0,2,2,64.0,47.25,11.0,62.5,68.42857142857143,50.0,63.0,67.5,57.0
9242,Liao Lisheng,25,China PR,66,73,Guangzhou Evergrande Taobao FC,775000.0,5000.0,1.0,3.0,2.0,1.0,CDM,"Jan 1, 2013",2021,180.34,69.84126984126982,66.0,1900000.0,0.0,7,3,3,63.0,63.75,11.6,63.0,67.28571428571429,57.33333333333334,68.5,67.0,58.0
9250,B. Innocent,22,Nigeria,66,77,Malmö FF,975000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Aug 2, 2017",2021,180.34,69.84126984126982,86.0,1500000.0,0.0,11,2,3,63.5,64.25,10.8,51.25,71.0,46.83333333333334,49.5,72.5,56.0
9252,B. Van Durmen,21,Belgium,66,74,Royal Excel Mouscron,825000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"May 9, 2015",2022,185.42,78.91156462585032,65.0,1400000.0,1.0,8,2,2,63.0,62.5,11.8,58.25,62.85714285714285,50.33333333333334,58.5,61.5,58.0
9257,V. Janjičić,19,Switzerland,66,76,Hamburger SV,875000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jan 21, 2017",2020,180.34,82.08616780045352,70.0,1600000.0,0.0,10,2,2,62.5,62.75,10.8,58.0,66.0,48.5,53.0,64.0,59.0
9259,N. Toko,27,DR Congo,66,66,Al Fateh,650000.0,8000.0,1.0,3.0,3.0,1.0,CDM,"Jul 15, 2018",2020,175.26,69.84126984126982,81.0,1100000.0,0.0,0,2,3,67.5,62.5,12.0,61.0,79.28571428571429,48.16666666666666,62.5,90.5,47.0
9265,H. Alpsoy,21,Turkey,66,77,Antalyaspor,975000.0,4000.0,1.0,3.0,2.0,2.0,CDM,"Jan 31, 2017",2021,185.42,78.0045351473923,71.0,2100000.0,0.0,11,2,3,57.5,62.5,9.4,56.0,60.85714285714285,49.16666666666666,55.5,70.5,59.0
9281,E. Ba,25,France,66,69,Racing Club de Lens,675000.0,3000.0,1.0,3.0,3.0,1.0,CDM,"Jul 20, 2018",2019,182.88,74.82993197278911,68.0,1200000.0,0.0,3,1,2,64.5,63.5,10.8,52.25,66.57142857142857,49.0,67.0,66.5,57.0
9282,C. Ayala,32,Colombia,66,66,Rionegro Águilas,375000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jan 11, 2018",2023,177.8,73.92290249433107,53.0,506000.0,0.0,0,2,2,67.0,59.0,10.8,57.5,69.28571428571429,51.66666666666666,58.0,59.0,57.0
9283,Manuel Sánchez,30,Spain,66,66,Elche CF,475000.0,2000.0,1.0,2.0,2.0,2.0,CDM,"Jul 20, 2017",2019,185.42,78.0045351473923,78.0,736000.0,1.0,0,1,2,50.5,66.0,9.0,47.0,63.57142857142857,46.83333333333334,45.5,55.0,59.0
9309,Cris,34,Portugal,66,66,CD Feirense,200000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2011",2019,177.8,72.10884353741497,75.0,420000.0,0.0,0,2,2,63.5,65.25,13.6,58.5,66.28571428571429,57.66666666666666,62.0,50.0,66.0
9310,K. Pannewitz,26,Germany,66,67,FC Carl Zeiss Jena,750000.0,1000.0,1.0,3.0,3.0,3.0,CDM,"Aug 14, 2017",2020,185.42,81.17913832199547,66.0,1100000.0,0.0,1,2,2,68.5,60.25,8.0,62.0,58.85714285714285,55.83333333333334,65.0,42.0,51.0
9318,M. Jansen,25,Germany,66,70,SV Sandhausen,700000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2016",2019,177.8,73.92290249433107,62.0,1200000.0,0.0,4,2,2,63.5,64.0,9.0,56.0,65.57142857142857,44.0,57.5,65.5,56.0
9345,G. Tansey,29,England,66,66,Aberdeen,500000.0,3000.0,1.0,3.0,3.0,2.0,CDM,"Jun 9, 2017",2020,185.42,78.0045351473923,54.0,875000.0,0.0,0,2,2,64.5,62.0,11.8,64.25,71.14285714285714,71.66666666666667,64.0,66.0,60.0
9350,T. Lapslie,22,England,66,74,Colchester United,825000.0,4000.0,1.0,3.0,2.0,2.0,CDM,"Dec 1, 2012",2019,167.64,68.93424036281178,77.0,1600000.0,0.0,8,2,3,57.5,65.25,10.6,48.75,70.0,46.66666666666666,52.5,65.0,52.0
9360,C. Machado,28,Bolivia,66,67,New England Revolution,575000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Jul 23, 2018",2021,172.72,69.84126984126982,72.0,877000.0,0.0,1,2,3,62.0,66.0,10.6,52.25,63.85714285714285,50.66666666666666,47.0,67.5,53.0
9377,S. Mantom,26,England,66,68,Southend United,775000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jun 22, 2018",2020,175.26,69.84126984126982,60.0,1400000.0,0.0,2,2,2,63.0,57.5,1.0,58.5,67.42857142857143,62.16666666666666,62.0,62.0,55.0
9385,K. Bülow,32,Germany,66,66,FC Hansa Rostock,375000.0,1000.0,1.0,3.0,2.0,1.0,CDM,"Jul 20, 2018",2020,187.96,81.17913832199547,72.0,544000.0,0.0,0,1,2,50.0,66.5,11.2,53.25,64.85714285714286,39.5,54.5,36.0,68.0
9405,R. Teibert,25,Canada,66,70,Vancouver Whitecaps FC,700000.0,2000.0,1.0,3.0,3.0,1.0,CDM,"Jan 1, 2011",2020,172.72,66.21315192743764,68.0,1100000.0,1.0,4,2,3,67.0,62.75,10.0,62.5,65.71428571428571,57.5,56.5,65.5,49.0
9409,J. Schouten,21,Netherlands,66,73,Excelsior,900000.0,2000.0,1.0,3.0,4.0,1.0,CDM,"Jul 1, 2018",2021,185.42,72.10884353741497,48.0,1500000.0,0.0,7,2,2,67.0,56.75,8.6,60.0,64.42857142857143,52.16666666666666,63.0,67.5,57.0
9420,D. Holm,32,Norway,66,66,Vålerenga Fotball,475000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Feb 4, 2013",2018,180.34,78.91156462585032,59.0,594000.0,1.0,0,2,2,66.5,57.75,11.4,64.75,71.14285714285714,63.83333333333334,69.0,64.5,58.0
9427,D. Vaughan,35,Wales,66,66,Notts County,150000.0,4000.0,1.0,3.0,2.0,3.0,CDM,"Jul 6, 2018",2019,167.64,69.84126984126982,74.0,263000.0,1.0,0,2,3,65.0,62.5,8.2,65.25,66.85714285714286,66.0,59.5,33.0,58.0
9429,K. Dougall,25,Australia,66,68,Barnsley,650000.0,3000.0,1.0,4.0,3.0,2.0,CDM,"Jul 27, 2018",2020,182.88,78.91156462585032,68.0,1200000.0,0.0,2,2,2,64.5,64.5,10.6,52.0,67.42857142857143,40.333333333333336,59.5,69.5,60.0
9440,J. Vet,24,Netherlands,66,69,De Graafschap,675000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2018",2020,190.5,84.80725623582768,65.0,1000000.0,0.0,3,2,3,61.5,61.0,13.0,55.0,67.71428571428571,52.0,58.0,64.5,56.0
9451,S. Muniru,25,Ghana,66,71,Yeni Malatyaspor,725000.0,4000.0,1.0,3.0,2.0,2.0,CDM,"Aug 28, 2018",2020,177.8,73.01587301587301,72.0,1500000.0,0.0,5,2,2,67.5,63.5,10.6,58.75,61.42857142857143,53.33333333333334,52.0,66.0,54.0
9464,Diogo Santos,33,Portugal,66,66,Santa Clara,260000.0,2000.0,1.0,2.0,2.0,2.0,CDM,"Jul 1, 2016",2019,190.5,83.90022675736961,70.0,546000.0,0.0,0,2,3,53.0,66.0,11.4,50.25,58.42857142857143,44.5,44.5,44.0,60.0
9469,G. Aburjania,23,Georgia,66,73,CD Lugo,775000.0,4000.0,1.0,5.0,3.0,1.0,CDM,,"Jun 30, 2019",185.42,78.0045351473923,70.0,,0.0,7,2,2,68.0,61.25,7.8,59.5,65.0,57.66666666666666,64.5,62.0,56.0
9492,M. Doyle,36,Republic of Ireland,66,66,Coventry City,90000.0,2000.0,1.0,3.0,2.0,2.0,CDM,"Jul 1, 2017",2019,177.8,71.20181405895691,90.0,158000.0,1.0,0,2,3,52.5,65.0,10.8,59.0,67.57142857142857,54.5,56.5,45.0,58.0
9499,L. Paz,29,Colombia,66,66,Deportes Tolima,500000.0,1000.0,1.0,3.0,2.0,2.0,CDM,"Dec 21, 2015",2023,175.26,69.84126984126982,44.0,700000.0,0.0,0,1,2,62.0,64.25,10.2,54.5,66.42857142857143,53.66666666666666,64.5,69.0,61.0
9507,D. Jones,21,United States,66,77,Philadelphia Union,975000.0,2000.0,1.0,3.0,2.0,1.0,CDM,"Jul 27, 2016",2019,193.04,74.82993197278911,72.0,1700000.0,1.0,11,3,3,61.0,62.0,9.8,53.25,67.28571428571429,54.33333333333334,59.0,69.5,61.0
9510,D. Peitz,33,Germany,66,66,Holstein Kiel,260000.0,4000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2016",2019,195.58,91.156462585034,86.0,403000.0,1.0,0,1,3,41.0,71.0,9.2,46.75,52.57142857142857,52.33333333333334,46.5,29.5,76.0
9523,S. Ernst,23,Germany,66,73,SpVgg Greuther Fürth,900000.0,3000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2017",2020,177.8,68.02721088435375,49.0,1600000.0,1.0,7,2,3,69.0,49.0,9.2,58.25,66.71428571428571,53.33333333333334,62.5,72.5,56.0
9549,M. Woods,32,Scotland,66,66,Dundee FC,475000.0,3000.0,1.0,4.0,3.0,2.0,CDM,"Nov 2, 2018",2019,180.34,78.0045351473923,61.0,831000.0,1.0,0,2,2,66.5,55.25,10.0,62.75,71.14285714285714,58.0,66.0,75.5,54.0
9552,M. Rivero,28,Argentina,66,66,Belgrano de Córdoba,525000.0,4000.0,1.0,4.0,3.0,2.0,CDM,,"Jun 30, 2019",175.26,72.10884353741497,60.0,,0.0,0,2,1,66.0,63.75,11.0,63.25,68.0,70.16666666666667,68.0,73.0,55.0
9563,T. Bergmann,21,Germany,66,75,1. FC Kaiserslautern,875000.0,1000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2018",2021,180.34,74.82993197278911,59.0,1400000.0,0.0,9,3,2,58.5,59.5,9.0,62.5,67.28571428571429,65.5,62.5,65.5,49.0
9564,Jony Ñíguez,33,Spain,66,66,Elche CF,260000.0,2000.0,1.0,2.0,2.0,2.0,CDM,"Jan 1, 2018",2019,175.26,72.10884353741497,77.0,403000.0,0.0,0,2,2,55.5,64.5,10.4,54.5,68.28571428571429,56.5,62.5,62.5,45.0
9566,J. Rossiter,21,England,66,78,Rangers FC,1000000.0,9000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2016",2020,177.8,63.94557823129252,74.0,2000000.0,0.0,12,2,3,61.5,65.0,9.2,52.0,66.42857142857143,47.66666666666666,55.5,61.5,57.0
9586,M. González,24,Argentina,66,73,Club Atlético Tigre,775000.0,4000.0,1.0,2.0,2.0,2.0,CDM,,"Jun 30, 2019",180.34,73.92290249433107,80.0,,0.0,7,1,2,61.5,59.25,8.2,56.25,69.71428571428571,51.5,61.5,58.0,65.0
9591,J. Żubrowski,26,Poland,66,71,Korona Kielce,725000.0,2000.0,1.0,2.0,2.0,2.0,CDM,"Jan 10, 2017",2020,180.34,73.01587301587301,69.0,1000000.0,0.0,5,2,2,62.0,64.0,11.2,57.0,65.14285714285714,57.16666666666666,51.5,62.0,47.0
9596,C. Madu,24,Nigeria,66,69,CD Nacional,675000.0,3000.0,1.0,2.0,2.0,3.0,CDM,"Aug 20, 2018",2022,185.42,79.81859410430839,68.0,1500000.0,0.0,3,2,2,59.0,63.25,9.0,54.25,64.42857142857143,47.0,39.5,62.5,55.0
9611,K. Moriya,29,Japan,66,66,Kawasaki Frontale,500000.0,3000.0,1.0,3.0,3.0,1.0,CDM,"Jan 1, 2013",2021,172.72,64.85260770975057,75.0,650000.0,0.0,0,2,2,70.5,58.75,9.8,63.25,68.71428571428571,57.16666666666666,59.5,71.5,40.0
9616,Jordi Quintillà,24,Spain,66,70,FC St. Gallen,825000.0,4000.0,1.0,2.0,3.0,1.0,CDM,"Jun 19, 2018",2020,177.8,69.84126984126982,48.0,1300000.0,1.0,4,2,2,67.0,54.25,10.2,60.5,65.0,59.16666666666666,60.5,67.5,54.0
9617,C. Doucouré,18,Mali,66,80,Racing Club de Lens,1200000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Jul 1, 2018",2021,180.34,73.01587301587301,53.0,2800000.0,0.0,14,2,2,66.0,64.5,12.6,56.75,65.14285714285714,43.66666666666666,60.5,70.5,57.0
9623,L. Hufnagel,24,Georgia,66,71,SpVgg Unterhaching,850000.0,2000.0,1.0,3.0,3.0,1.0,CDM,"Jul 2, 2018",2021,182.88,73.01587301587301,39.0,1300000.0,0.0,5,2,2,69.5,51.0,11.4,59.75,65.0,52.5,63.5,73.5,49.0
9635,G. Sandoval,34,Chile,66,66,CD Antofagasta,200000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Jun 7, 2016",2018,170.18,68.02721088435375,65.0,270000.0,0.0,0,2,3,65.5,61.0,11.8,51.0,71.85714285714286,44.33333333333334,41.5,46.5,51.0
9645,R. Mulumba,25,DR Congo,66,70,KAS Eupen,700000.0,3000.0,1.0,3.0,2.0,2.0,CDM,"Jan 23, 2018",2019,180.34,76.19047619047619,68.0,1100000.0,0.0,4,3,2,61.0,63.25,12.2,61.25,63.714285714285715,62.16666666666666,61.5,60.0,52.0
9647,M. Lackner,27,Austria,66,69,SK Sturm Graz,650000.0,6000.0,1.0,3.0,2.0,1.0,CDM,"Jul 1, 2018",2021,193.04,74.82993197278911,72.0,991000.0,0.0,3,2,3,52.5,65.25,12.6,53.0,60.42857142857143,46.0,48.0,44.0,65.0
9652,Pablo Larrea,24,Spain,66,73,CD Numancia,775000.0,3000.0,1.0,3.0,3.0,2.0,CDM,"Jul 5, 2017",2019,175.26,64.85260770975057,52.0,1400000.0,0.0,7,2,2,66.0,63.25,10.0,54.5,64.28571428571429,55.5,64.5,60.0,36.0
9659,I. Alhassan,21,Nigeria,66,73,CD Nacional,775000.0,2000.0,1.0,3.0,2.0,1.0,CDM,"Jul 19, 2018",2022,187.96,72.10884353741497,75.0,1800000.0,0.0,7,3,2,68.5,60.0,10.8,58.5,64.57142857142857,53.0,67.0,66.0,75.0
9676,I. Tarasovs,29,Latvia,66,66,Śląsk Wrocław,500000.0,3000.0,1.0,3.0,2.0,1.0,CDM,"Jul 7, 2017",2019,190.5,84.80725623582768,55.0,675000.0,0.0,0,2,3,58.0,62.5,10.2,52.5,66.42857142857143,47.0,59.5,68.0,65.0
9687,H. Pell,26,England,66,67,Colchester United,750000.0,5000.0,1.0,3.0,3.0,1.0,CDM,"Jul 1, 2018",2021,193.04,84.80725623582768,78.0,1400000.0,0.0,1,3,3,64.0,59.25,8.8,58.25,65.85714285714286,60.33333333333334,62.5,67.5,64.0
9693,C. Warner,30,United States,66,66,Minnesota United FC,475000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Feb 21, 2017",2022,177.8,79.81859410430839,75.0,713000.0,0.0,0,2,3,65.0,61.75,10.2,59.75,69.0,60.66666666666666,60.5,61.0,59.0
9728,M. Lepe,27,Chile,66,66,CD Antofagasta,650000.0,2000.0,1.0,3.0,2.0,1.0,CDM,,"Dec 31, 2018",177.8,77.09750566893423,73.0,,0.0,0,2,2,61.5,58.75,12.6,60.5,65.71428571428571,36.66666666666666,65.0,55.5,57.0
9731,A. Matuszczyk,29,Poland,66,66,Zagłębie Lubin,500000.0,2000.0,1.0,4.0,3.0,1.0,CDM,"Jul 1, 2017",2020,182.88,73.01587301587301,59.0,675000.0,0.0,0,2,2,65.5,64.25,11.4,63.25,68.0,60.5,60.5,62.5,66.0
9732,D. Stahl,29,Germany,66,66,SpVgg Unterhaching,500000.0,2000.0,1.0,4.0,2.0,2.0,CDM,"Jul 7, 2016",2019,182.88,78.91156462585032,77.0,725000.0,0.0,0,2,2,59.5,65.25,8.8,54.25,68.85714285714286,61.16666666666666,54.0,65.5,64.0
9738,M. Restrepo,37,Colombia,66,66,Once Caldas,90000.0,1000.0,1.0,3.0,3.0,2.0,CDM,"Jan 2, 2018",2019,175.26,69.84126984126982,61.0,122000.0,0.0,0,2,2,64.5,64.25,8.6,57.75,66.85714285714286,48.83333333333334,59.0,55.5,49.0
9742,C. Lobos,21,Chile,66,76,Universidad Católica,925000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Dec 6, 2014",2023,172.72,69.84126984126982,55.0,1500000.0,0.0,10,2,2,65.0,63.25,13.8,57.0,66.42857142857143,54.33333333333334,53.0,70.5,57.0
9747,L. Gugganig,23,Austria,66,73,SpVgg Greuther Fürth,775000.0,3000.0,1.0,2.0,2.0,2.0,CDM,"Jul 1, 2016",2019,190.5,82.99319727891157,69.0,1400000.0,0.0,7,2,2,54.5,68.0,12.8,44.75,61.42857142857143,59.5,47.5,59.0,57.0
9778,S. Aasmundsen,28,Norway,66,66,Kristiansund BK,650000.0,2000.0,1.0,3.0,3.0,2.0,CDM,"Jan 8, 2018",2019,175.26,73.92290249433107,64.0,813000.0,0.0,0,2,2,65.0,50.5,10.8,59.0,71.71428571428571,55.0,61.0,61.0,43.0
9799,T. Mohamad,28,Syria,66,67,Ohod Club,575000.0,6000.0,1.0,3.0,2.0,2.0,CDM,"Jul 10, 2018",2019,180.34,82.99319727891157,81.0,992000.0,0.0,1,3,3,60.5,61.75,11.4,54.0,68.42857142857143,47.5,51.5,64.5,54.0
9819,Sergio Gil,22,Spain,66,74,CD Lugo,825000.0,2000.0,1.0,2.0,3.0,1.0,CDM,"Aug 31, 2016",2019,182.88,68.02721088435375,66.0,1500000.0,1.0,8,2,2,68.5,60.0,11.2,64.75,62.714285714285715,50.83333333333334,64.5,59.5,60.0
