,name,age,nationality,overall,potential,club,value,wage,international reputation,weak foot,skill moves,body type,position,joined,contract valid until,height,weight,aggression,release clause,preferred foot = left,improvement,attacking rate,defensive rate,control,defending,gk,passing,physical,shooting,skill,speed,heading
8032,M. Carretta,27,Italy,67,67,US Cremonese,800000.0,2000.0,1.0,3.0,2.0,2.0,LW,"Jul 12, 2018",2021,177.8,74.82993197278911,64.0,1300000.0,1.0,0,3,2,66.0,33.75,10.6,54.75,61.14285714285714,47.83333333333334,60.0,91.0,42.0
8085,G. Donyoh,23,Ghana,67,73,FC Nordsjælland,1100000.0,5000.0,1.0,3.0,3.0,1.0,LW,"Jan 29, 2016",2021,177.8,71.20181405895691,41.0,1500000.0,1.0,6,2,2,69.0,23.75,10.2,56.5,69.85714285714286,60.66666666666666,60.5,89.0,53.0
8317,A. Judge,29,Republic of Ireland,67,67,Brentford,750000.0,16000.0,1.0,3.0,3.0,3.0,LW,"Jun 2, 2014",2019,170.18,69.84126984126982,68.0,1400000.0,0.0,0,3,3,68.5,35.5,11.2,66.5,65.0,65.66666666666667,68.5,60.5,40.0
8374,H. Elhouni,24,Libya,67,72,CD Aves,1000000.0,4000.0,1.0,2.0,4.0,1.0,LW,"Jan 31, 2018",2019,175.26,67.12018140589569,46.0,2200000.0,0.0,5,2,2,73.5,24.25,9.8,55.5,66.85714285714286,51.0,56.5,76.5,39.0
8528,G. Togni,20,Argentina,67,78,Defensa y Justicia,1300000.0,6000.0,1.0,3.0,3.0,2.0,LW,,"Jun 30, 2019",172.72,76.19047619047619,39.0,,1.0,11,2,2,69.5,38.25,9.8,57.5,62.42857142857143,59.0,59.0,81.5,47.0
8536,C. Songkrasin,24,Thailand,67,70,Hokkaido Consadole Sapporo,975000.0,2000.0,1.0,3.0,3.0,3.0,LW,"Jul 1, 2017",2020,157.48,55.78231292517007,36.0,1300000.0,0.0,3,2,3,66.0,25.0,10.4,59.25,62.57142857142857,57.83333333333334,68.5,84.5,50.0
8656,J. Coppinger,37,England,67,67,Doncaster Rovers,260000.0,3000.0,1.0,3.0,3.0,2.0,LW,"May 27, 2014",2019,170.18,64.85260770975057,45.0,455000.0,0.0,0,2,2,69.0,42.25,12.8,64.75,70.57142857142857,63.66666666666666,64.5,52.5,55.0
8723,M. El Hankouri,21,Morocco,67,74,Feyenoord,1100000.0,4000.0,1.0,4.0,4.0,1.0,LW,"Jul 1, 2016",2019,175.26,69.84126984126982,52.0,1700000.0,0.0,7,2,2,71.0,36.75,10.0,61.5,63.42857142857143,64.16666666666667,62.0,79.5,37.0
8784,A. Bussaglia,21,Italy,66,76,Cittadella,1000000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jul 5, 2018",2020,172.72,68.93424036281178,53.0,1800000.0,0.0,10,3,1,67.5,40.0,11.2,56.0,65.57142857142857,60.16666666666666,61.0,76.5,41.0
8797,P. Strand,23,Norway,66,72,Molde FK,875000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jan 28, 2016",2018,175.26,71.20181405895691,62.0,1300000.0,0.0,6,3,3,64.5,59.5,10.0,62.0,71.85714285714286,63.66666666666666,58.5,87.5,48.0
8820,David Haro,27,Spain,66,66,GIF Sundsvall,675000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jul 15, 2018",2019,167.64,60.770975056689345,56.0,844000.0,0.0,0,2,2,69.0,37.5,11.8,55.5,68.57142857142857,60.5,61.5,81.5,68.0
8845,J. Keita,19,Guinea,66,78,Dijon FCO,1100000.0,3000.0,1.0,3.0,3.0,1.0,LW,"Jul 12, 2018",2021,167.64,55.78231292517007,46.0,2500000.0,0.0,12,3,2,69.0,31.5,11.6,52.0,64.57142857142857,57.83333333333334,54.5,88.5,41.0
8864,G. Vlijter,21,Suriname,66,72,Fortuna Sittard,900000.0,2000.0,1.0,4.0,3.0,1.0,LW,"Jul 1, 2015",2019,177.8,72.10884353741497,49.0,1500000.0,1.0,6,3,1,66.0,29.0,10.4,62.25,63.28571428571429,54.5,59.0,85.0,49.0
8905,Beto da Silva,21,Peru,66,76,Tigres U.A.N.L.,1000000.0,11000.0,1.0,3.0,3.0,1.0,LW,"Sep 6, 2018",2021,180.34,78.91156462585032,29.0,1900000.0,0.0,10,2,2,73.0,29.25,9.0,55.0,58.714285714285715,59.16666666666666,56.0,72.0,45.0
8907,D. Jastrzembski,18,Germany,66,84,Hertha BSC,1300000.0,4000.0,1.0,3.0,3.0,2.0,LW,"Jul 1, 2018",2020,175.26,77.09750566893423,34.0,3100000.0,1.0,18,3,2,66.5,29.25,8.8,61.0,63.85714285714285,55.33333333333334,57.0,81.0,60.0
8916,J. Helmer,20,Netherlands,66,75,AZ Alkmaar,1000000.0,4000.0,1.0,3.0,3.0,1.0,LW,"Jan 1, 2015",2022,180.34,72.10884353741497,40.0,1700000.0,0.0,9,3,2,70.5,41.5,8.4,59.0,62.0,51.0,61.0,76.0,36.0
9066,O. Kiteishvili,22,Georgia,66,77,SK Sturm Graz,1100000.0,5000.0,1.0,4.0,3.0,2.0,LW,"Jul 31, 2018",2022,172.72,64.85260770975057,37.0,1800000.0,0.0,11,2,2,70.0,37.75,10.4,61.75,68.57142857142857,58.0,66.5,74.0,57.0
9137,G. Kharaishvili,21,Georgia,66,74,IFK Göteborg,950000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Feb 23, 2018",2022,182.88,73.01587301587301,42.0,1400000.0,0.0,8,2,2,66.5,35.5,9.4,55.5,60.28571428571429,64.5,68.0,75.0,38.0
9151,K. Endo,20,Japan,66,74,Yokohama F. Marinos,950000.0,2000.0,1.0,4.0,3.0,1.0,LW,"Jan 1, 2016",2021,175.26,66.21315192743764,58.0,1400000.0,0.0,8,2,2,64.5,51.25,11.4,59.5,65.14285714285714,50.33333333333334,61.0,77.5,48.0
9173,C. Capone,19,Italy,66,82,Pescara,1400000.0,4000.0,1.0,3.0,3.0,1.0,LW,,"Jun 30, 2019",182.88,74.82993197278911,33.0,,0.0,16,2,2,73.0,17.75,11.0,55.0,62.57142857142857,58.33333333333334,62.5,69.5,38.0
9249,Zé Manuel,27,Portugal,66,66,Santa Clara,675000.0,2000.0,1.0,4.0,3.0,2.0,LW,"Jul 5, 2018",2020,177.8,71.20181405895691,58.0,1400000.0,0.0,0,2,2,66.5,23.75,11.8,59.25,64.71428571428571,66.66666666666667,62.0,77.5,61.0
9346,H. Ojamaa,27,Estonia,66,66,Miedź Legnica,675000.0,2000.0,1.0,3.0,3.0,3.0,LW,"Jul 1, 2018",2020,175.26,74.82993197278911,70.0,911000.0,0.0,0,3,3,64.5,26.0,12.0,58.5,72.14285714285714,57.66666666666666,59.0,85.0,61.0
9399,V. Pule,26,South Africa,66,67,Orlando Pirates,750000.0,1000.0,1.0,3.0,3.0,1.0,LW,"Jun 11, 2018",2021,170.18,63.94557823129252,46.0,1700000.0,1.0,1,3,2,69.0,36.0,9.4,53.5,61.714285714285715,65.83333333333333,62.0,78.0,59.0
9505,J. Grot,20,Netherlands,66,75,VVV-Venlo,1000000.0,10000.0,1.0,3.0,3.0,3.0,LW,,"Jun 30, 2019",193.04,97.95918367346937,72.0,,0.0,9,2,2,61.0,34.0,9.2,51.75,61.57142857142857,54.83333333333334,60.0,74.5,60.0
9551,Lim Sang Hyub,29,Korea Republic,66,66,Suwon Samsung Bluewings,625000.0,3000.0,1.0,3.0,3.0,2.0,LW,"Jan 4, 2018",2021,180.34,73.01587301587301,40.0,781000.0,1.0,0,3,1,63.5,40.5,11.2,65.0,67.42857142857143,61.0,65.0,69.5,55.0
9572,D. Vidošić,31,Australia,66,66,Melbourne City FC,575000.0,4000.0,1.0,4.0,3.0,2.0,LW,"Jan 3, 2018",2019,182.88,73.92290249433107,59.0,719000.0,0.0,0,2,1,67.0,48.0,12.4,67.75,66.42857142857143,69.83333333333333,66.0,70.0,62.0
9601,T. Umesaki,31,Japan,66,66,Shonan Bellmare,575000.0,2000.0,1.0,4.0,3.0,2.0,LW,"Dec 27, 2017",2021,170.18,68.02721088435375,41.0,719000.0,0.0,0,3,1,68.0,40.0,10.6,64.0,65.57142857142857,65.83333333333333,67.0,65.5,44.0
9612,A. Sigurðarson,24,Iceland,66,69,IK Start,825000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Feb 27, 2018",2021,177.8,69.84126984126982,40.0,1100000.0,0.0,3,3,2,66.0,33.75,10.8,57.75,66.57142857142857,60.16666666666666,65.5,80.0,43.0
9626,A. Claude Maurice,20,France,66,79,FC Lorient,1200000.0,2000.0,1.0,2.0,3.0,2.0,LW,"Jul 1, 2016",2022,175.26,62.13151927437642,37.0,2900000.0,0.0,13,2,2,65.0,35.25,13.6,60.5,61.85714285714285,55.0,62.0,86.5,43.0
9634,A. Traoré,23,Mali,66,72,FC Metz,875000.0,2000.0,1.0,2.0,3.0,1.0,LW,"Aug 20, 2018",2022,177.8,69.84126984126982,33.0,1800000.0,1.0,6,3,1,69.0,14.0,7.4,53.25,64.42857142857143,53.83333333333334,62.5,84.0,51.0
9702,H. Radetinac,32,Serbia,66,66,Djurgårdens IF,500000.0,2000.0,1.0,2.0,3.0,1.0,LW,"Aug 9, 2013",2019,187.96,73.01587301587301,62.0,625000.0,0.0,0,2,2,71.5,43.75,11.4,60.25,58.85714285714285,56.33333333333334,68.0,59.0,34.0
9767,C. Goodwin,26,Australia,66,67,Adelaide United,750000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jun 1, 2018",2021,180.34,73.01587301587301,66.0,994000.0,1.0,1,3,2,67.0,59.5,8.8,60.0,68.85714285714286,66.0,62.0,77.0,48.0
9770,V. Ramis,23,Argentina,66,73,Godoy Cruz,925000.0,4000.0,1.0,3.0,3.0,2.0,LW,"Aug 3, 2017",2021,180.34,78.0045351473923,63.0,1500000.0,0.0,7,2,2,66.5,21.0,10.2,46.75,63.14285714285714,55.16666666666666,59.5,69.0,64.0
9800,Dyjan Azevedo,27,Brazil,66,66,Paris FC,675000.0,3000.0,1.0,5.0,3.0,2.0,LW,"Jan 28, 2014",2019,170.18,64.85260770975057,34.0,1200000.0,0.0,0,2,2,68.5,25.0,11.2,62.5,61.85714285714285,60.5,66.5,70.5,48.0
9895,M. Çelik,28,Sweden,66,66,BK Häcken,650000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Aug 11, 2017",2020,177.8,74.82993197278911,71.0,813000.0,0.0,0,2,1,65.5,24.5,12.2,62.75,67.42857142857143,58.83333333333334,62.5,77.0,55.0
9992,R. Williams,21,England,65,74,Wycombe Wanderers,850000.0,10000.0,1.0,3.0,3.0,1.0,LW,,"Jan 2, 2019",172.72,76.19047619047619,38.0,,0.0,9,3,2,67.5,26.25,11.2,59.25,65.57142857142857,56.66666666666666,53.0,81.0,47.0
10015,N. Lang,19,Netherlands,65,77,Ajax,950000.0,3000.0,1.0,2.0,4.0,1.0,LW,"Feb 1, 2017",2019,177.8,68.93424036281178,72.0,1500000.0,0.0,12,3,2,69.0,48.0,11.4,58.25,67.57142857142857,59.16666666666666,61.5,74.5,58.0
10050,Mao Jianqing,31,China PR,65,65,Shanghai Greenland Shenhua FC,475000.0,4000.0,1.0,4.0,2.0,2.0,LW,"Jan 1, 2017",2019,185.42,74.82993197278911,70.0,1000000.0,0.0,0,3,2,62.5,18.5,11.6,58.25,68.28571428571429,58.5,66.5,75.0,66.0
10057,P. De la Vega,17,Argentina,65,82,Club Atlético Lanús,1100000.0,3000.0,1.0,3.0,3.0,2.0,LW,"Sep 14, 2018",2021,177.8,69.84126984126982,31.0,2300000.0,0.0,17,3,2,66.0,26.0,9.8,57.0,60.714285714285715,53.0,58.0,78.5,43.0
10075,P. Azango,21,Nigeria,65,74,KAA Gent,850000.0,4000.0,1.0,3.0,3.0,1.0,LW,"Aug 31, 2018",2021,165.1,63.03854875283447,32.0,1400000.0,1.0,9,3,2,70.5,28.75,9.4,59.75,66.57142857142857,58.33333333333334,52.5,82.5,41.0
10077,N. Fitzgerald,26,Australia,65,65,Western Sydney Wanderers,575000.0,3000.0,1.0,3.0,3.0,2.0,LW,"Jun 1, 2018",2019,175.26,69.84126984126982,47.0,719000.0,0.0,0,3,2,62.5,42.0,11.6,58.5,70.14285714285714,60.5,62.0,85.0,43.0
10092,E. Hooi,26,Curacao,65,65,ADO Den Haag,575000.0,3000.0,1.0,3.0,3.0,2.0,LW,"Jul 20, 2017",2019,170.18,60.770975056689345,49.0,863000.0,0.0,0,2,2,66.5,20.0,12.8,57.5,62.0,53.0,56.0,91.5,56.0
10104,I. Durmuş,24,Turkey,65,69,FC Wacker Innsbruck,700000.0,3000.0,1.0,3.0,3.0,1.0,LW,"Jul 1, 2018",2020,180.34,73.01587301587301,56.0,1100000.0,1.0,4,2,2,63.0,53.25,9.0,59.75,62.85714285714285,62.5,62.5,77.5,35.0
10117,R. Kirilov,26,Bulgaria,65,66,,0.0,0.0,1.0,3.0,3.0,1.0,LW,,,170.18,59.86394557823129,29.0,,0.0,1,2,1,71.0,22.75,9.4,60.0,62.85714285714285,51.5,53.0,79.0,59.0
10142,F. Ávila,24,Colombia,65,71,Patriotas Boyacá FC,725000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jan 22, 2018",2021,177.8,69.84126984126982,57.0,1100000.0,0.0,6,2,2,69.0,61.0,11.6,57.25,67.42857142857143,36.833333333333336,58.0,78.0,60.0
10178,F. Feuillassier,20,Argentina,65,80,Real Madrid,1200000.0,23000.0,1.0,4.0,3.0,2.0,LW,"Jul 1, 2017",2019,172.72,68.93424036281178,45.0,3200000.0,0.0,15,2,2,67.5,25.0,9.4,56.5,60.28571428571429,59.0,57.0,68.0,49.0
10180,Henrique,33,Brazil,65,65,Brisbane Roar,325000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Feb 22, 2018",2019,165.1,59.86394557823129,30.0,406000.0,0.0,0,2,1,65.0,29.0,11.2,54.5,63.14285714285714,60.0,60.0,74.5,21.0
10255,Heo Yong Joon,25,Korea Republic,65,68,Jeonnam Dragons,675000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Jan 8, 2016",2019,182.88,74.82993197278911,55.0,894000.0,0.0,3,3,2,66.5,31.0,9.6,60.25,63.28571428571429,56.16666666666666,61.5,67.0,65.0
10266,Álvaro Bustos,23,Spain,65,72,CF Rayo Majadahonda,750000.0,3000.0,1.0,3.0,3.0,2.0,LW,,"Jun 30, 2019",172.72,69.84126984126982,57.0,,1.0,7,2,2,65.0,50.0,11.0,57.75,61.714285714285715,59.83333333333334,61.0,80.0,52.0
10274,E. Tønne,27,Norway,65,65,Ranheim Fotball,575000.0,1000.0,1.0,4.0,3.0,2.0,LW,"Jan 12, 2018",2019,180.34,78.0045351473923,57.0,719000.0,1.0,0,3,2,63.5,58.25,12.4,59.75,69.42857142857143,57.83333333333334,65.0,73.0,33.0
10303,J. Leiva,24,Chile,65,68,Audax Italiano,675000.0,2000.0,1.0,3.0,2.0,2.0,LW,"Jul 7, 2017",2019,180.34,77.09750566893423,45.0,962000.0,1.0,3,3,3,66.5,39.0,9.4,56.25,61.42857142857143,56.83333333333334,70.0,72.0,42.0
10376,S. Bidaoui,28,Morocco,65,65,Spezia,550000.0,2000.0,1.0,4.0,3.0,1.0,LW,"Aug 20, 2018",2020,167.64,63.03854875283447,49.0,853000.0,0.0,0,3,2,71.0,23.25,10.6,56.25,63.42857142857143,57.0,59.0,77.5,48.0
10408,A. Hunter,22,England,65,73,Fleetwood Town,800000.0,3000.0,1.0,3.0,3.0,1.0,LW,"Jan 5, 2015",2021,177.8,67.12018140589569,30.0,1600000.0,0.0,8,3,2,66.5,32.5,11.8,52.5,60.0,58.66666666666666,62.0,74.5,49.0
10427,A. Gruber,23,Austria,65,71,SV Mattersburg,750000.0,5000.0,1.0,3.0,3.0,1.0,LW,"Jul 1, 2017",2023,175.26,69.84126984126982,53.0,1200000.0,1.0,6,2,2,61.5,24.75,11.2,61.75,67.85714285714286,57.0,59.0,74.0,54.0
10433,R. Wallace,30,Costa Rica,65,65,New York City FC,500000.0,2000.0,1.0,2.0,2.0,2.0,LW,"Feb 15, 2017",2018,182.88,74.82993197278911,66.0,750000.0,1.0,0,3,2,60.5,50.0,13.8,59.25,69.28571428571429,59.83333333333334,59.5,75.5,63.0
10507,I. Koneh,23,Cameroon,65,70,Boavista FC,725000.0,2000.0,1.0,3.0,4.0,1.0,LW,"Sep 24, 2018",2021,182.88,68.02721088435375,30.0,1600000.0,0.0,5,3,1,73.5,22.5,8.8,46.25,62.57142857142857,61.66666666666666,55.5,85.5,69.0
10649,A. Koita,19,Belgium,65,77,KAA Gent,950000.0,3000.0,1.0,4.0,3.0,1.0,LW,"Jul 1, 2017",2019,172.72,73.01587301587301,32.0,1600000.0,0.0,12,2,1,70.0,29.25,10.0,55.75,66.28571428571429,55.33333333333334,53.5,84.5,32.0
10666,C. Munder,18,Cuba,65,76,Universidad Católica,850000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jan 1, 2018",2021,165.1,57.14285714285714,33.0,1400000.0,0.0,11,2,2,67.5,27.5,10.6,57.5,60.85714285714285,53.5,59.5,78.5,51.0
10836,H. Chapman,20,England,65,79,Middlesbrough,1200000.0,11000.0,1.0,3.0,3.0,1.0,LW,"Jan 16, 2015",2023,172.72,69.84126984126982,50.0,3000000.0,0.0,14,2,1,67.5,29.5,12.4,60.5,63.57142857142857,54.16666666666666,62.5,73.0,45.0
10837,M. Antonucci,19,Italy,65,81,Pescara,1200000.0,7000.0,1.0,3.0,3.0,1.0,LW,,"Jun 30, 2019",180.34,69.84126984126982,36.0,,0.0,16,2,2,67.5,29.0,8.8,59.75,57.85714285714285,52.0,68.5,67.5,41.0
10851,F. Rogic,25,Sweden,65,69,Örebro SK,675000.0,2000.0,1.0,4.0,2.0,2.0,LW,"Jan 1, 2017",2019,180.34,77.09750566893423,78.0,894000.0,0.0,4,3,2,63.5,60.75,9.2,56.0,71.28571428571429,54.5,61.5,69.0,59.0
10914,G. Rólantsson Sørensen,25,Faroe Islands,65,66,SK Brann,650000.0,2000.0,1.0,4.0,3.0,2.0,LW,"Aug 17, 2016",2018,187.96,82.08616780045352,50.0,861000.0,0.0,1,2,2,64.0,58.0,9.8,57.25,67.42857142857143,54.5,56.0,82.0,65.0
10938,M. Jakoliš,21,Croatia,65,72,FC Admira Wacker Mödling,775000.0,3000.0,1.0,3.0,2.0,2.0,LW,"Jul 12, 2017",2019,182.88,77.09750566893423,33.0,1300000.0,0.0,7,2,2,63.5,14.5,9.2,57.0,62.57142857142857,55.0,62.0,67.0,64.0
10978,A. Piu,21,Italy,64,75,Carpi,775000.0,3000.0,1.0,3.0,3.0,1.0,LW,,"Jun 30, 2019",185.42,77.09750566893423,39.0,,0.0,11,3,2,74.0,17.25,10.0,55.75,61.57142857142857,61.66666666666666,62.5,60.5,65.0
11015,E. Oti Essigba,21,Ghana,64,74,Esbjerg fB,725000.0,2000.0,1.0,2.0,3.0,1.0,LW,"Jul 13, 2017",2020,170.18,64.85260770975057,38.0,1100000.0,1.0,10,3,2,63.0,33.0,10.0,55.0,70.0,59.0,55.5,91.0,57.0
11075,S. Saucedo,21,United States,64,74,Real Salt Lake,725000.0,2000.0,1.0,2.0,3.0,1.0,LW,"Jul 24, 2014",2023,170.18,66.21315192743764,47.0,1200000.0,0.0,10,2,2,65.5,41.0,10.6,56.75,61.42857142857143,54.33333333333334,60.5,69.0,38.0
11132,J. Amon,19,United States,64,79,FC Nordsjælland,975000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jul 1, 2016",2022,175.26,71.20181405895691,54.0,1800000.0,0.0,15,2,2,67.5,30.75,10.8,50.25,67.71428571428571,49.83333333333334,53.0,91.0,40.0
11174,J. Cortizo,22,Mexico,64,72,Querétaro,675000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Jul 1, 2016",2020,172.72,69.84126984126982,57.0,1300000.0,1.0,8,2,2,64.0,45.25,10.8,62.75,63.714285714285715,60.0,53.5,77.5,53.0
11246,N. Karger,25,Germany,64,67,TSV 1860 München,575000.0,2000.0,1.0,4.0,2.0,1.0,LW,"Dec 4, 2015",2020,182.88,78.91156462585032,56.0,877000.0,0.0,3,3,2,63.0,37.5,9.8,58.0,64.42857142857143,55.83333333333334,57.0,77.5,48.0
11298,G. Middleton,18,Scotland,64,84,Rangers FC,925000.0,6000.0,1.0,3.0,3.0,2.0,LW,"Jan 31, 2018",2023,175.26,68.02721088435375,36.0,2600000.0,1.0,20,3,1,67.0,26.5,9.2,51.5,59.85714285714285,53.5,58.5,87.0,30.0
11323,S. Reyes,20,Mexico,64,78,Monarcas Morelia,1000000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jul 1, 2017",2018,175.26,71.20181405895691,29.0,2300000.0,1.0,14,3,2,70.0,25.0,12.2,53.0,55.85714285714285,54.66666666666666,55.0,77.0,37.0
11331,Mika,21,Portugal,64,74,GD Chaves,725000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jul 12, 2018",2021,177.8,63.94557823129252,36.0,1700000.0,0.0,10,2,2,65.5,22.75,11.2,55.25,60.0,59.83333333333334,60.0,73.5,51.0
11355,K. Coulibaly,25,France,64,66,Willem II,550000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jul 1, 2017",2020,182.88,79.81859410430839,53.0,839000.0,1.0,2,2,2,66.5,40.25,10.4,57.75,62.57142857142857,54.33333333333334,59.5,76.5,49.0
11384,N. Tyson,36,England,64,64,Wycombe Wanderers,150000.0,2000.0,1.0,3.0,3.0,2.0,LW,"Jul 25, 2017",2019,182.88,63.94557823129252,59.0,263000.0,1.0,0,3,2,61.5,31.0,11.2,59.0,63.714285714285715,58.16666666666666,59.5,86.5,56.0
11396,I. Abass,19,Ghana,64,77,1. FSV Mainz 05,850000.0,3000.0,1.0,4.0,3.0,2.0,LW,"Aug 31, 2018",2023,172.72,67.12018140589569,78.0,2100000.0,0.0,13,2,2,69.0,26.0,10.4,52.75,66.28571428571429,57.83333333333334,53.5,74.0,44.0
11415,Z. Erkilinc,20,Netherlands,64,74,Heracles Almelo,725000.0,2000.0,1.0,2.0,3.0,1.0,LW,"Aug 17, 2017",2019,175.26,72.10884353741497,36.0,1200000.0,0.0,10,3,2,68.0,27.75,11.4,54.75,54.85714285714285,52.33333333333334,54.5,79.0,38.0
11513,I. Boonen,19,Belgium,64,77,KV Oostende,850000.0,2000.0,1.0,4.0,3.0,2.0,LW,"Jul 1, 2018",2021,177.8,63.94557823129252,39.0,1800000.0,1.0,13,2,2,66.5,29.25,10.6,57.5,57.714285714285715,59.0,58.0,75.5,53.0
11557,J. Báez,23,Uruguay,64,71,Cosenza,625000.0,10000.0,1.0,3.0,3.0,2.0,LW,,"Jun 30, 2019",177.8,73.92290249433107,38.0,,0.0,7,3,2,68.5,22.25,9.0,50.0,61.85714285714285,57.83333333333334,61.5,70.0,64.0
11579,E. Smith Rowe,17,England,64,85,Arsenal,975000.0,10000.0,1.0,3.0,4.0,1.0,LW,"Jul 31, 2017",2019,182.88,63.94557823129252,39.0,2800000.0,0.0,21,3,2,67.0,30.5,10.2,55.75,58.0,63.16666666666666,58.5,78.5,36.0
11610,G. Torromino,30,Italy,64,64,Lecce,425000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Aug 4, 2016",2019,175.26,72.10884353741497,45.0,659000.0,0.0,0,2,2,68.5,22.0,10.6,58.25,64.28571428571429,62.33333333333334,54.0,77.0,46.0
11639,Hui Jiakang,29,China PR,64,64,Tianjin TEDA FC,450000.0,4000.0,1.0,3.0,4.0,1.0,LW,"Jan 1, 2012",2020,180.34,74.82993197278911,57.0,968000.0,0.0,0,3,2,66.5,38.75,10.2,64.75,62.42857142857143,62.66666666666666,56.5,71.5,43.0
11649,R. Jaadi,23,Belgium,64,69,Royal Antwerp FC,600000.0,3000.0,1.0,4.0,3.0,1.0,LW,"Jul 13, 2017",2019,182.88,68.93424036281178,43.0,945000.0,0.0,5,2,2,69.5,35.75,12.8,63.0,62.714285714285715,63.0,51.0,76.5,40.0
11671,M. Tavernier,19,England,64,82,Middlesbrough,975000.0,6000.0,1.0,3.0,3.0,2.0,LW,"Oct 7, 2016",2020,177.8,69.84126984126982,30.0,2500000.0,1.0,18,2,2,68.5,31.25,9.8,57.75,60.28571428571429,55.83333333333334,58.0,74.5,46.0
11682,D. James,20,Wales,64,79,Swansea City,1000000.0,5000.0,1.0,2.0,3.0,2.0,LW,"Jan 10, 2016",2020,170.18,76.19047619047619,39.0,2500000.0,1.0,15,3,2,67.5,25.5,9.6,56.0,61.14285714285714,53.5,56.5,84.5,44.0
11759,T. Figueroa,19,Mexico,64,76,Pachuca,775000.0,4000.0,1.0,3.0,4.0,1.0,LW,"Jul 24, 2018",2020,172.72,54.875283446712025,29.0,1500000.0,1.0,12,2,2,66.5,24.25,9.4,59.0,59.85714285714285,55.5,59.5,70.0,41.0
11794,K. Hazard,22,Belgium,64,70,KSV Cercle Brugge,625000.0,3000.0,1.0,4.0,3.0,2.0,LW,"Aug 29, 2017",2019,170.18,69.84126984126982,40.0,1000000.0,0.0,6,2,2,69.0,27.75,9.8,59.75,59.42857142857143,55.83333333333334,61.0,75.0,39.0
11858,N. Oduwa,22,England,64,75,Vejle Boldklub,775000.0,3000.0,1.0,3.0,4.0,1.0,LW,"Sep 28, 2018",2021,182.88,71.20181405895691,62.0,1100000.0,0.0,11,2,1,70.5,37.5,9.4,52.0,62.42857142857143,51.0,56.5,78.0,58.0
11937,Hildeberto Pereira,22,Portugal,64,69,Vitória de Setúbal,600000.0,2000.0,1.0,4.0,3.0,3.0,LW,"Aug 2, 2018",2021,177.8,74.82993197278911,81.0,1300000.0,0.0,5,2,3,66.0,52.25,12.2,58.5,73.28571428571429,58.66666666666666,59.0,83.5,57.0
11959,A. Al Qahtani,25,Saudi Arabia,64,66,Al Fayha,550000.0,5000.0,1.0,3.0,2.0,1.0,LW,"Aug 5, 2017",2020,170.18,64.85260770975057,45.0,949000.0,0.0,2,3,2,68.0,37.0,11.2,59.25,54.28571428571429,54.66666666666666,54.5,76.5,26.0
11971,M. Lorenzen,23,Uganda,64,70,ADO Den Haag,625000.0,2000.0,1.0,2.0,3.0,2.0,LW,"Jul 24, 2017",2019,187.96,86.16780045351473,44.0,1100000.0,0.0,6,3,2,67.5,30.75,10.6,53.75,61.42857142857143,60.33333333333334,52.5,85.5,48.0
11979,D. Furtado,21,France,64,76,Rio Ave FC,800000.0,2000.0,1.0,3.0,3.0,1.0,LW,"Jul 1, 2018",2021,180.34,67.12018140589569,32.0,1800000.0,0.0,12,2,2,68.0,26.25,7.6,53.0,56.57142857142857,55.83333333333334,59.5,78.5,47.0
11996,T. Abe,30,Japan,64,64,Vegalta Sendai,425000.0,2000.0,1.0,4.0,3.0,3.0,LW,"Jan 5, 2018",2023,170.18,73.01587301587301,58.0,531000.0,1.0,0,3,2,65.5,41.25,13.2,60.25,71.0,59.83333333333334,61.5,56.0,61.0
12018,K. Kabran,24,Sweden,64,67,IK Start,575000.0,1000.0,1.0,3.0,3.0,2.0,LW,"Jan 15, 2018",2020,182.88,82.08616780045352,62.0,762000.0,0.0,3,2,2,66.0,36.5,11.2,58.75,63.714285714285715,56.66666666666666,60.5,77.0,54.0
12055,D. Parker,22,Germany,64,72,1. FSV Mainz 05,675000.0,5000.0,1.0,3.0,3.0,1.0,LW,"Jun 23, 2014",2019,175.26,66.21315192743764,63.0,1400000.0,0.0,8,2,2,67.0,35.5,12.8,59.0,62.85714285714285,55.33333333333334,56.5,79.0,53.0
